Offset,MIDI
1322.666667,"[45, 46, 47]"
1324.0,[47]
1325.333333,[45]
1326.666667,[49]
1328.0,[49]
1329.333333,[46]
1330.666667,[47]
1333.333333,"[45, 46, 47]"
1334.666667,[45]
1337.333333,[45]
1338.666667,"[45, 46, 47]"
1340.0,[45]
1341.333333,[45]
1344.0,"[45, 46]"
1346.666667,"[46, 47]"
1348.0,[46]
1349.333333,"[45, 46]"
1350.666667,[45]
1352.0,"[46, 48]"
1353.333333,[45]
1354.666667,"[46, 47, 48]"
1356.0,[45]
1357.333333,[45]
1358.666667,[47]
1360.0,"[45, 46, 47]"
1362.666667,"[46, 47]"
1364.0,[45]
1365.333333,"[46, 47]"
1366.666667,[47]
1368.0,[47]
1369.333333,[48]
1370.666667,"[45, 48]"
1372.0,[45]
1373.333333,"[45, 49]"
1374.666667,[46]
1376.0,[49]
1377.333333,[47]
1378.666667,[46]
1380.0,[49]
1381.333333,"[47, 49]"
1382.666667,[46]
1384.0,[47]
1386.666667,"[45, 46, 47]"
1388.0,[45]
1389.333333,[45]
1390.666667,[45]
1392.0,[45]
1394.666667,[45]
1397.333333,"[45, 46, 47]"
1400.0,"[46, 47]"
1401.333333,[46]
1402.666667,"[45, 46]"
1404.0,[45]
1405.333333,[46]
1406.666667,[46]
1408.0,"[46, 47]"
1409.333333,[45]
1412.0,[47]
1413.333333,"[45, 46, 47]"
1416.0,"[46, 47]"
1417.333333,[45]
1418.666667,"[45, 46]"
1420.0,"[45, 47]"
1421.333333,[45]
1422.666667,[48]
1424.0,"[46, 48]"
1425.333333,[45]
1426.666667,"[46, 48]"
1428.0,[46]
1429.333333,"[46, 47, 48]"
1430.666667,[47]
1432.0,[45]
1433.333333,[49]
1434.666667,"[45, 49]"
1436.0,[46]
1437.333333,[47]
1440.0,"[45, 46, 47, 48]"
1441.333333,[45]
1444.0,[45]
1445.333333,"[45, 46, 47]"
1446.666667,[45]
1448.0,[45]
1450.666667,"[46, 47]"
1453.333333,"[45, 46, 47]"
1454.666667,[46]
1456.0,"[46, 47]"
1457.333333,[45]
1458.666667,"[46, 48]"
1460.0,[47]
1461.333333,"[45, 47, 48]"
1462.666667,[45]
1464.0,[45]
1465.333333,[47]
1466.666667,"[47, 49]"
1469.333333,"[46, 47]"
1470.666667,[45]
1472.0,[49]
1473.333333,[47]
1474.666667,[47]
1476.0,[48]
1477.333333,"[46, 48]"
1478.666667,[45]
1480.0,"[46, 47, 49]"
1481.333333,[46]
1482.666667,"[47, 49]"
1484.0,[47]
1485.333333,[46]
1486.666667,"[45, 49]"
1488.0,"[47, 49]"
1489.333333,[46]
1490.666667,[47]
1493.333333,"[45, 47, 48]"
1494.666667,[45]
1496.0,[45]
1497.333333,[45]
1498.666667,[45]
1500.0,[47]
1501.333333,[45]
1504.0,"[45, 46]"
1506.666667,"[46, 47]"
1508.0,[46]
1509.333333,"[45, 46]"
1510.666667,[45]
1512.0,[46]
1513.333333,[48]
1514.666667,"[45, 46, 47]"
1516.0,[45]
1518.666667,[47]
1520.0,"[45, 46, 47, 48]"
1522.666667,"[46, 47]"
1524.0,[45]
1525.333333,"[45, 46]"
1526.666667,"[45, 47]"
1528.0,[45]
1529.333333,[48]
1530.666667,"[46, 48]"
1532.0,[45]
1533.333333,[49]
1534.666667,[46]
1536.0,"[46, 47]"
1537.333333,[47]
1538.666667,[45]
1540.0,"[46, 49]"
1541.333333,[49]
1542.666667,[46]
1544.0,[47]
1546.666667,"[45, 46, 47, 49]"
1548.0,[45]
1550.666667,[45]
1552.0,"[45, 46, 47]"
1553.333333,[47]
1554.666667,[45]
1557.333333,[46]
1560.0,"[46, 47]"
1561.333333,[46]
1562.666667,"[45, 46]"
1564.0,[45]
1565.333333,"[46, 48]"
1566.666667,[49]
1568.0,"[46, 47, 48]"
1569.333333,[45]
1570.666667,[45]
1572.0,[47]
1573.333333,"[47, 49]"
1576.0,"[46, 47]"
1577.333333,[45]
1578.666667,"[47, 48]"
1580.0,"[46, 47]"
1581.333333,[47]
1582.666667,[48]
1584.0,"[45, 48]"
1585.333333,[45]
1586.666667,"[47, 49]"
1588.0,[46]
1589.333333,"[45, 49]"
1590.666667,[47]
1592.0,[46]
1593.333333,[49]
1594.666667,"[47, 49]"
1596.0,[46]
1597.333333,[47]
1600.0,"[45, 47]"
1601.333333,[45]
1602.666667,[45]
1604.0,[45]
1605.333333,[45]
1606.666667,[45]
1608.0,[45]
1610.666667,"[45, 46, 47]"
1613.333333,"[45, 46]"
1614.666667,[46]
1616.0,"[45, 46]"
1617.333333,[45]
1618.666667,[46]
1620.0,[45]
1621.333333,"[46, 47]"
1622.666667,[45]
1625.333333,[47]
1626.666667,"[45, 46, 47]"
1629.333333,"[46, 47]"
1630.666667,[45]
1632.0,"[46, 47]"
1633.333333,[47]
1634.666667,[45]
1636.0,[48]
1637.333333,"[46, 48]"
1638.666667,[45]
1640.0,[45]
1641.333333,[46]
1642.666667,"[47, 48]"
1644.0,[47]
1645.333333,[45]
1646.666667,[49]
1648.0,"[45, 49]"
1649.333333,[46]
1650.666667,[47]
1653.333333,"[45, 46, 47, 49]"
1654.666667,[45]
1657.333333,[45]
1658.666667,"[45, 46, 47]"
1661.333333,[45]
1664.0,"[46, 49]"
1666.666667,"[46, 47]"
1668.0,[46]
1669.333333,"[46, 47]"
1670.666667,[45]
1672.0,"[46, 48]"
1673.333333,[46]
1674.666667,"[46, 47, 48]"
1676.0,[45]
1677.333333,[45]
1678.666667,[47]
1680.0,"[45, 46, 47, 49]"
1682.666667,"[46, 47]"
1684.0,[45]
1685.333333,"[47, 49]"
1686.666667,"[45, 47]"
1688.0,[47]
1689.333333,[48]
1690.666667,"[46, 48]"
1692.0,[45]
1693.333333,"[46, 49]"
1694.666667,[46]
1696.0,"[47, 49]"
1697.333333,[47]
1698.666667,[46]
1700.0,[49]
1701.333333,"[47, 49]"
1702.666667,[46]
1704.0,[47]
1706.666667,"[45, 46, 47]"
1708.0,[45]
1709.333333,[45]
1710.666667,[45]
1712.0,[45]
1713.333333,[45]
1714.666667,[45]
1717.333333,"[45, 46]"
1720.0,[46]
1721.333333,[46]
1722.666667,"[45, 46]"
1724.0,[45]
1725.333333,[46]
1726.666667,[47]
1728.0,"[45, 46, 47]"
1729.333333,[45]
1732.0,[47]
1733.333333,"[46, 47]"
1736.0,"[46, 47]"
1737.333333,[45]
1738.666667,"[45, 46]"
1740.0,[47]
1741.333333,[45]
1742.666667,[48]
1744.0,"[46, 48]"
1745.333333,[45]
1746.666667,"[46, 47]"
1748.0,[46]
1749.333333,"[45, 46, 47]"
1750.666667,[47]
1752.0,[45]
1753.333333,"[45, 49]"
1754.666667,[49]
1756.0,[46]
1757.333333,[47]
1760.0,"[45, 46, 47]"
1761.333333,[45]
1764.0,[45]
1765.333333,"[45, 46, 47]"
1766.666667,[47]
1768.0,[45]
1770.666667,"[45, 46]"
1773.333333,"[45, 46, 47]"
1774.666667,[46]
1776.0,"[45, 46]"
1777.333333,[45]
1778.666667,"[46, 48]"
1780.0,[48]
1781.333333,"[46, 47, 48]"
1782.666667,[45]
1784.0,[45]
1785.333333,[47]
1786.666667,"[46, 47, 48]"
1789.333333,"[46, 47]"
1790.666667,[45]
1792.0,"[46, 47]"
1793.333333,"[45, 47]"
1794.666667,[47]
1796.0,[48]
1797.333333,"[45, 48]"
1798.666667,[45]
1800.0,[49]
1801.333333,[46]
1802.666667,[49]
1804.0,[47]
1805.333333,[46]
1806.666667,"[46, 49]"
1808.0,"[47, 49]"
1809.333333,[46]
1810.666667,[47]
1813.333333,"[45, 46, 47, 48]"
1814.666667,[45]
1816.0,[45]
1817.333333,[45]
1818.666667,[45]
1820.0,[47]
1821.333333,[45]
1824.0,"[45, 46, 47]"
1826.666667,"[45, 46]"
1828.0,[46]
1829.333333,"[45, 46]"
1830.666667,[45]
1832.0,[46]
