Offset,MIDI
110.0,64
110.2,61
110.4,60
110.4,64
110.6,62
110.8,61
111.0,64
111.0,61
111.2,62
111.2,64
111.4,61
111.6,62
112.0,63
112.0,61
112.0,60
112.0,62
112.2,60
112.4,60
112.6,60
112.8,60
113.0,62
113.2,60
113.6,61
113.6,60
113.6,62
114.0,60
114.0,61
114.2,61
114.4,61
114.4,60
114.6,60
114.8,61
115.0,64
115.2,62
115.2,61
115.4,60
115.8,62
116.0,64
116.0,60
116.0,61
116.0,62
116.4,61
116.4,62
116.6,60
116.8,62
116.8,61
117.0,61
117.0,62
117.2,60
117.4,63
117.6,61
117.6,63
117.8,60
118.0,62
118.2,61
118.4,62
118.4,63
118.6,62
118.8,60
119.0,64
119.2,60
119.2,64
119.4,61
119.6,62
120.0,60
120.0,64
120.0,62
120.2,60
120.6,60
120.8,62
120.8,61
120.8,60
121.0,60
121.2,60
121.6,64
121.6,61
122.0,62
122.0,61
122.2,61
122.4,61
122.4,62
122.6,60
122.8,61
122.8,63
123.0,60
123.2,61
123.2,63
123.2,62
123.4,60
123.6,60
123.8,62
124.0,60
124.0,62
124.0,61
124.0,64
124.4,61
124.4,62
124.6,60
124.8,62
124.8,64
125.0,62
125.2,62
125.4,63
125.6,61
125.6,63
125.8,60
126.0,60
126.0,64
126.2,61
126.4,62
126.4,64
126.6,62
126.8,61
127.0,64
127.2,64
127.2,62
127.4,61
127.6,62
128.0,60
128.0,61
128.0,62
128.2,60
128.4,60
128.6,60
128.8,60
129.2,60
129.6,60
129.6,61
130.0,61
130.0,62
130.2,61
130.4,61
130.4,60
130.6,60
130.8,61
131.0,61
131.2,60
131.2,61
131.2,62
131.4,60
131.8,62
132.0,62
132.0,61
132.4,61
132.4,62
132.6,60
132.8,61
132.8,60
133.0,62
133.0,60
133.2,60
133.4,63
133.6,61
133.6,63
133.8,60
134.0,63
134.0,61
134.2,61
134.4,62
134.4,61
134.4,60
134.6,62
134.8,60
135.0,64
135.2,64
135.4,61
135.6,62
136.0,62
136.0,60
136.0,61
136.0,63
136.2,60
136.6,60
136.8,62
136.8,61
136.8,60
137.0,60
137.2,60
137.6,60
137.6,61
138.0,61
138.0,60
138.0,62
138.2,61
138.4,61
138.4,60
138.6,60
138.8,63
138.8,61
139.0,62
139.2,63
139.2,62
139.2,61
139.4,60
139.6,60
139.8,62
140.0,64
140.0,62
140.4,61
140.4,62
140.6,60
140.8,62
140.8,61
141.0,62
141.2,62
141.4,63
141.6,63
141.6,60
141.8,60
142.0,64
142.0,62
142.0,61
142.2,61
142.4,64
142.6,62
142.8,61
143.0,64
143.0,60
143.2,62
143.2,64
143.4,61
143.6,62
144.0,61
144.0,60
144.0,64
144.0,62
144.2,60
144.4,60
144.6,60
144.8,60
145.0,62
145.2,60
145.6,62
145.6,60
145.6,61
146.0,62
146.0,61
146.2,61
146.4,60
146.4,61
146.6,60
146.8,61
147.0,63
147.2,61
147.2,62
147.4,60
147.8,62
148.0,62
148.0,61
148.0,63
148.4,61
148.4,62
148.6,60
148.8,60
148.8,61
149.0,60
149.0,62
149.2,60
149.4,63
149.6,61
149.6,63
149.8,60
150.0,64
150.2,61
150.4,63
150.4,61
150.4,62
150.6,62
150.8,60
151.0,61
151.0,64
151.2,60
151.2,64
151.4,61
151.6,62
152.0,64
152.0,62
152.0,60
152.2,60
152.6,60
152.8,60
152.8,62
152.8,61
153.0,62
153.2,60
153.6,62
153.6,61
154.0,61
154.0,62
154.2,61
154.4,62
154.4,61
154.6,60
154.8,63
154.8,61
155.0,64
155.2,62
155.2,63
155.2,60
155.4,60
155.6,60
155.8,62
156.0,62
156.0,64
156.4,62
156.4,61
156.6,60
156.8,64
157.0,62
157.0,61
157.2,62
157.4,63
157.6,63
157.6,61
157.8,60
158.0,62
158.0,64
158.2,61
158.4,62
158.4,64
158.6,62
158.8,61
159.0,64
159.2,64
159.2,62
159.4,61
159.6,62
160.0,60
160.0,62
160.2,60
160.4,60
160.6,60
160.8,60
161.0,60
161.2,60
161.6,61
161.6,60
162.0,61
162.0,60
162.2,61
162.4,61
162.4,60
162.6,60
162.8,61
163.0,60
163.2,61
163.2,62
163.2,60
163.4,60
163.8,62
164.0,60
164.0,62
164.0,61
164.4,62
164.4,61
164.6,60
164.8,61
164.8,60
165.0,62
165.2,60
165.4,63
165.6,61
165.6,63
165.8,60
166.0,60
166.2,61
166.4,61
166.4,62
166.6,62
166.8,60
167.0,64
167.2,64
167.4,61
167.6,62
168.0,61
168.0,60
168.0,62
168.2,60
168.6,60
168.8,62
168.8,60
168.8,61
169.2,60
169.6,61
170.0,62
170.0,61
170.2,61
170.4,61
170.4,60
170.6,60
170.8,63
170.8,61
171.0,61
171.2,63
171.2,62
171.2,61
171.4,60
171.6,60
171.8,62
172.0,62
172.0,60
172.0,61
172.4,62
172.4,61
172.6,60
172.8,62
172.8,63
173.0,62
173.0,60
173.2,62
173.4,63
173.6,63
173.6,60
173.8,60
174.0,61
174.0,64
174.2,61
174.4,60
174.4,64
174.6,62
174.8,61
175.0,64
175.2,64
175.2,62
175.4,61
175.6,62
176.0,60
176.0,62
176.0,61
176.2,60
176.4,60
176.6,60
176.8,60
177.0,60
177.2,60
177.6,61
177.6,60
177.6,62
178.0,61
178.2,61
178.4,61
178.4,60
178.6,60
178.8,61
179.0,62
179.2,62
179.2,61
179.4,60
179.8,62
180.0,62
180.0,61
180.4,61
180.4,62
180.6,60
180.8,62
180.8,61
181.0,62
181.2,60
181.4,63
181.6,63
181.6,61
181.8,60
182.0,61
182.0,62
182.2,61
182.4,62
182.4,63
182.6,62
182.8,60
183.0,60
183.0,64
183.2,60
183.2,64
183.4,61
183.6,62
184.0,60
184.0,62
184.0,64
184.0,61
184.2,60
184.6,60
184.8,61
184.8,62
184.8,60
185.0,62
185.2,60
185.6,64
185.6,61
186.0,60
186.0,61
186.0,62
186.2,61
186.4,61
186.4,62
186.6,60
186.8,63
186.8,61
187.0,63
187.2,62
187.2,63
187.2,61
187.4,60
187.6,60
187.8,62
188.0,63
188.0,62
188.0,64
188.0,61
188.4,61
188.4,62
188.6,60
188.8,62
188.8,64
189.0,60
189.0,62
189.2,62
189.4,63
189.6,63
189.6,61
189.8,60
190.0,64
190.2,61
190.4,64
190.4,62
190.6,62
190.8,61
191.0,61
191.0,64
191.2,64
191.2,62
191.4,61
191.6,62
192.0,62
192.0,60
192.0,61
192.2,60
192.4,60
192.6,60
192.8,60
193.0,62
193.2,60
193.6,61
193.6,60
194.0,61
194.0,60
194.2,61
194.4,60
194.4,61
194.6,60
194.8,61
195.0,64
195.2,61
195.2,62
195.2,60
195.4,60
195.8,62
196.0,61
196.0,62
196.0,64
196.4,61
196.4,62
196.6,60
196.8,60
196.8,61
197.0,61
197.0,62
197.2,60
197.4,63
197.6,61
197.6,63
197.8,60
198.0,62
198.2,61
198.4,62
198.4,61
198.4,60
198.6,62
198.8,60
199.0,64
199.2,64
199.4,61
199.6,62
200.0,60
200.0,62
200.0,61
200.2,60
200.6,60
200.8,61
200.8,60
200.8,62
201.0,60
201.2,60
201.6,61
201.6,60
202.0,61
202.0,62
202.2,61
202.4,60
202.4,61
202.6,60
202.8,63
202.8,61
203.0,60
203.2,63
203.2,62
203.2,61
203.4,60
203.6,60
203.8,62
204.0,62
204.0,61
204.0,60
204.4,62
204.4,61
204.6,60
204.8,62
204.8,61
205.0,62
205.2,62
205.4,63
205.6,63
205.6,60
205.8,60
206.0,60
206.0,64
206.2,61
206.4,64
206.6,62
206.8,61
207.0,64
207.2,62
207.2,64
207.4,61
207.6,62
208.0,60
208.0,61
208.0,62
208.2,60
208.4,60
208.6,60
208.8,60
209.2,60
209.6,60
209.6,61
209.6,62
210.0,62
210.0,61
210.2,61
210.4,60
210.4,61
210.6,60
210.8,61
211.0,61
211.2,61
211.2,62
211.4,60
211.8,62
212.0,62
212.0,61
212.0,60
212.4,61
212.4,62
212.6,60
212.8,60
212.8,61
213.0,60
213.0,62
213.2,60
213.4,63
213.6,63
213.6,61
213.8,60
214.0,61
214.0,63
214.2,61
214.4,63
214.4,61
214.4,62
214.6,62
214.8,60
215.0,64
215.2,64
215.2,60
215.4,61
215.6,62
216.0,63
216.0,62
216.0,60
216.0,61
216.2,60
216.6,60
216.8,62
216.8,60
216.8,61
217.0,60
217.2,60
217.6,61
217.6,62
218.0,60
218.0,62
218.0,61
218.2,61
218.4,61
218.4,62
218.6,60
218.8,63
218.8,61
219.0,62
219.2,62
219.2,63
219.2,60
219.4,60
219.6,60
219.8,62
220.0,64
220.0,62
220.4,62
220.4,61
220.6,60
220.8,64
221.0,62
221.2,62
221.4,63
221.6,63
221.6,61
221.8,60
222.0,64
222.0,62
222.0,61
222.2,61
222.4,62
222.4,64
222.6,62
222.8,61
223.0,60
223.0,64
223.2,62
223.2,64
223.4,61
223.6,62
224.0,60
224.0,63
224.0,62
224.2,60
224.4,60
224.6,60
224.8,60
225.0,62
225.2,60
225.6,60
225.6,61
226.0,61
226.0,62
226.2,61
226.4,60
226.4,61
226.6,60
226.8,61
227.0,63
227.2,60
227.2,61
227.2,62
227.4,60
227.8,62
228.0,63
228.0,60
228.0,61
228.0,62
228.4,61
228.4,62
228.6,60
228.8,61
228.8,60
229.0,60
229.0,62
229.2,60
229.4,63
229.6,61
229.6,63
229.8,60
230.0,64
230.2,61
230.4,62
230.4,61
230.6,62
230.8,60
231.0,64
231.0,61
231.2,64
231.4,61
231.6,62
232.0,60
232.0,61
232.0,62
232.0,64
232.2,60
232.6,60
232.8,62
232.8,61
232.8,60
233.0,62
233.2,60
233.6,61
234.0,62
234.0,61
234.2,61
234.4,60
234.4,61
234.6,60
234.8,61
234.8,63
235.0,64
235.2,62
235.2,61
235.2,63
235.4,60
235.6,60
235.8,62
236.0,62
236.0,64
236.4,61
236.4,62
236.6,60
236.8,63
236.8,62
237.0,62
237.0,61
237.2,62
237.4,63
237.6,60
237.6,63
237.8,60
238.0,62
238.0,64
238.2,61
238.4,64
238.4,60
238.6,62
238.8,61
239.0,64
239.2,64
239.2,62
239.4,61
239.6,62
240.0,60
240.0,62
240.2,60
240.4,60
240.6,60
240.8,60
241.0,60
241.2,60
241.6,62
241.6,61
241.6,60
242.0,61
242.0,60
242.2,61
242.4,61
242.4,60
242.6,60
242.8,61
243.0,60
243.2,62
243.2,61
243.4,60
243.8,62
244.0,61
244.0,62
244.0,60
244.4,62
244.4,61
244.6,60
244.8,61
244.8,62
245.0,62
245.2,60
245.4,63
245.6,63
245.6,61
245.8,60
246.0,60
246.2,61
246.4,63
246.4,62
246.6,62
246.8,60
247.0,64
247.2,64
247.2,60
247.4,61
247.6,62
248.0,61
248.0,60
248.0,64
248.0,62
248.2,60
248.6,60
248.8,60
248.8,61
248.8,62
249.2,60
249.6,61
249.6,64
250.0,61
250.0,62
250.2,61
250.4,61
250.4,62
250.6,60
250.8,61
250.8,63
251.0,61
251.2,63
251.2,62
251.2,61
251.4,60
251.6,60
251.8,62
252.0,62
252.0,64
252.0,60
252.0,61
252.4,61
252.4,62
252.6,60
252.8,62
252.8,64
253.0,62
253.0,60
253.2,62
253.4,63
253.6,63
253.6,61
253.8,60
254.0,64
254.0,61
254.2,61
254.4,64
254.4,62
254.6,62
254.8,61
255.0,64
255.2,64
255.2,62
255.4,61
255.6,62
256.0,61
256.0,62
256.0,60
256.2,60
256.4,60
256.6,60
256.8,60
257.0,60
257.2,60
257.6,60
257.6,61
258.0,61
258.2,61
258.4,60
258.4,61
258.6,60
258.8,61
259.0,62
259.2,62
259.2,61
259.2,60
259.4,60
259.8,62
260.0,61
260.0,62
260.4,61
260.4,62
260.6,60
260.8,60
260.8,61
261.0,62
261.2,60
261.4,63
261.6,61
261.6,63
261.8,60
262.0,61
262.0,62
262.2,61
262.4,61
262.4,62
262.4,60
262.6,62
262.8,60
263.0,64
263.0,60
263.2,64
263.4,61
263.6,62
264.0,62
264.0,60
264.0,61
264.2,60
264.6,60
264.8,61
264.8,62
264.8,60
265.0,62
265.2,60
265.6,61
265.6,60
266.0,60
266.0,62
266.0,61
266.2,61
266.4,61
266.4,60
266.6,60
266.8,63
266.8,61
267.0,63
267.2,63
267.2,62
267.2,61
267.4,60
267.6,60
267.8,62
268.0,63
268.0,62
268.0,61
268.4,61
268.4,62
268.6,60
268.8,61
268.8,62
269.0,62
269.0,60
269.2,62
269.4,63
269.6,60
269.6,63
269.8,60
270.0,64
270.2,61
270.4,64
270.6,62
270.8,61
271.0,64
271.0,61
271.2,62
271.2,64
271.4,61
271.6,62
272.0,61
272.0,60
272.0,62
272.0,63
272.2,60
272.4,60
272.6,60
272.8,60
273.0,62
273.2,60
273.6,60
273.6,61
273.6,62
274.0,60
274.0,61
274.2,61
274.4,61
274.4,60
274.6,60
274.8,61
275.0,64
275.2,62
275.2,61
275.4,60
275.8,62
276.0,62
276.0,60
276.0,64
276.0,61
276.4,62
276.4,61
276.6,60
276.8,61
276.8,60
277.0,62
277.0,61
277.2,60
277.4,63
277.6,63
277.6,61
277.8,60
278.0,62
278.2,61
278.4,62
278.4,61
278.4,63
278.6,62
278.8,60
279.0,64
279.2,60
279.2,64
279.4,61
279.6,62
280.0,62
280.0,64
280.0,60
280.2,60
280.6,60
280.8,61
280.8,62
280.8,60
281.0,60
281.2,60
281.6,62
281.6,61
282.0,62
282.0,61
282.2,61
282.4,62
282.4,61
282.6,60
282.8,63
282.8,61
283.0,60
283.2,62
283.2,60
283.2,63
283.4,60
283.6,60
283.8,62
284.0,60
284.0,64
284.0,61
284.0,62
284.4,62
284.4,61
284.6,60
284.8,64
285.0,62
285.2,62
285.4,63
285.6,61
285.6,63
285.8,60
286.0,64
286.0,60
286.2,61
286.4,64
286.4,62
286.6,62
286.8,61
287.0,64
287.2,64
287.2,62
287.4,61
287.6,62
288.0,62
288.0,60
288.0,61
288.0,64
288.2,60
288.4,60
288.6,60
288.8,60
289.2,60
289.6,60
289.6,61
290.0,61
290.0,62
290.2,61
290.4,61
290.4,60
290.6,60
290.8,61
291.0,61
291.2,60
291.2,62
291.2,61
291.4,60
291.8,62
292.0,62
292.0,61
292.4,62
292.4,61
292.6,60
292.8,60
292.8,61
293.0,62
293.0,60
293.2,60
293.4,63
293.6,63
293.6,61
293.8,60
294.0,61
294.0,63
294.2,61
294.4,62
294.4,61
294.6,62
294.8,60
295.0,64
295.2,64
295.4,61
295.6,62
296.0,60
296.0,61
296.0,62
296.0,63
296.2,60
296.6,60
296.8,62
296.8,60
296.8,61
297.0,60
297.2,60
297.6,61
298.0,61
298.0,60
298.0,62
298.2,61
298.4,61
298.4,60
298.6,60
298.8,61
298.8,63
299.0,62
299.2,62
299.2,63
299.2,61
299.4,60
299.6,60
299.8,62
300.0,64
300.0,62
300.4,62
300.4,61
300.6,60
300.8,62
300.8,63
301.0,62
301.2,62
301.4,63
301.6,63
301.6,60
301.8,60
302.0,62
302.0,61
302.0,64
302.2,61
302.4,64
302.4,60
302.6,62
302.8,61
303.0,64
303.0,60
303.2,62
303.2,64
303.4,61
303.6,62
304.0,60
304.0,64
304.0,62
304.2,60
304.4,60
304.6,60
304.8,60
305.0,62
305.2,60
305.6,61
305.6,60
305.6,62
306.0,61
306.0,62
306.2,61
306.4,61
306.4,60
306.6,60
306.8,61
307.0,63
307.2,61
307.2,62
307.4,60
307.8,62
308.0,63
308.0,61
308.0,62
308.4,61
308.4,62
308.6,60
308.8,62
308.8,61
309.0,60
309.0,62
309.2,60
309.4,63
309.6,61
309.6,63
309.8,60
310.0,64
310.2,61
310.4,62
310.4,63
310.6,62
310.8,60
311.0,64
311.0,61
311.2,64
311.2,60
311.4,61
311.6,62
312.0,60
312.0,64
312.0,62
312.2,60
312.6,60
312.8,60
312.8,62
312.8,61
313.0,62
313.2,60
313.6,61
313.6,64
314.0,61
314.0,62
314.2,61
314.4,62
314.4,61
314.6,60
314.8,61
314.8,63
315.0,64
315.2,61
315.2,62
315.2,63
315.4,60
315.6,60
315.8,62
316.0,64
316.0,62
316.4,61
316.4,62
316.6,60
316.8,64
316.8,62
317.0,61
317.0,62
317.2,62
317.4,63
317.6,61
317.6,63
317.8,60
318.0,62
318.0,64
318.2,61
318.4,62
318.4,64
318.6,62
318.8,61
319.0,64
319.2,62
319.2,64
319.4,61
319.6,62
320.0,60
320.2,60
320.4,60
320.6,60
320.8,60
321.0,60
321.2,60
321.6,61
321.6,60
322.0,60
322.0,61
322.2,61
322.4,61
322.4,60
322.6,60
322.8,61
323.0,60
323.2,60
323.2,62
323.2,61
323.4,60
323.8,62
324.0,60
324.0,62
324.0,61
324.4,62
324.4,61
324.6,60
324.8,61
324.8,60
325.0,62
325.2,60
325.4,63
325.6,61
325.6,63
325.8,60
326.0,60
326.2,61
326.4,61
326.4,62
326.4,60
326.6,62
326.8,60
327.0,64
327.2,64
327.4,61
327.6,62
328.0,62
328.0,61
328.0,60
328.2,60
328.6,60
328.8,61
328.8,62
328.8,60
329.2,60
329.6,61
329.6,60
330.0,61
330.0,62
330.2,61
330.4,61
330.4,60
330.6,60
330.8,63
330.8,61
331.0,61
331.2,61
331.2,63
331.2,62
331.4,60
331.6,60
331.8,62
332.0,62
332.0,60
332.0,61
332.4,61
332.4,62
332.6,60
332.8,61
332.8,62
333.0,60
333.0,62
333.2,62
333.4,63
333.6,63
333.6,60
333.8,60
334.0,61
334.0,64
334.2,61
334.4,64
334.6,62
334.8,61
335.0,64
335.2,62
335.2,64
335.4,61
335.6,62
336.0,60
336.0,61
336.0,62
336.2,60
336.4,60
336.6,60
336.8,60
337.0,60
337.2,60
337.6,61
337.6,62
337.6,60
338.0,61
338.2,61
338.4,61
338.4,60
338.6,60
338.8,61
339.0,62
339.2,62
339.2,61
339.4,60
339.8,62
340.0,62
340.0,61
340.4,61
340.4,62
340.6,60
340.8,60
340.8,61
341.0,62
341.2,60
341.4,63
341.6,63
341.6,61
341.8,60
342.0,61
342.0,62
342.2,61
342.4,63
342.4,61
342.4,62
342.6,62
342.8,60
343.0,60
343.0,64
343.2,60
343.2,64
343.4,61
343.6,62
344.0,60
344.0,62
344.0,61
344.2,60
344.6,60
344.8,62
344.8,61
344.8,60
345.0,62
345.2,60
345.6,61
345.6,62
346.0,61
346.0,62
346.0,60
346.2,61
346.4,61
346.4,62
346.6,60
346.8,61
346.8,63
347.0,63
347.2,63
347.2,62
347.2,60
347.4,60
347.6,60
347.8,62
348.0,64
348.0,63
348.0,62
348.0,61
348.4,62
348.4,61
348.6,60
348.8,64
349.0,60
349.0,62
349.2,62
349.4,63
349.6,61
349.6,63
349.8,60
350.0,64
350.2,61
350.4,64
350.4,62
350.6,62
350.8,61
351.0,64
351.0,61
351.2,62
351.2,64
351.4,61
351.6,62
352.0,62
352.0,60
352.0,61
352.2,60
352.4,60
352.6,60
352.8,60
353.0,62
353.2,60
353.6,60
353.6,61
354.0,60
354.0,61
354.2,61
354.4,60
354.4,61
354.6,60
354.8,61
355.0,64
355.2,60
355.2,61
355.2,62
355.4,60
355.8,62
356.0,64
356.0,61
356.0,62
356.4,61
356.4,62
356.6,60
356.8,61
356.8,60
357.0,61
357.0,62
357.2,60
357.4,63
357.6,63
357.6,61
357.8,60
358.0,62
358.2,61
358.4,62
358.4,61
358.6,62
358.8,60
359.0,64
359.2,64
359.4,61
359.6,62
360.0,60
360.0,62
360.0,61
