Offset,MIDI
186.666667,62
187.0,60
187.333333,60
187.666667,60
188.0,60
188.333333,62
188.666667,60
189.333333,62
189.333333,61
189.333333,60
190.0,61
190.0,60
190.333333,61
190.666667,60
190.666667,61
191.0,60
191.333333,61
191.666667,64
192.0,61
192.0,62
192.333333,60
193.0,62
193.333333,64
193.333333,60
193.333333,61
193.333333,62
194.0,61
194.0,62
194.333333,60
194.666667,62
194.666667,61
195.0,61
195.0,62
195.333333,60
195.666667,63
196.0,61
196.0,63
196.333333,60
196.666667,62
197.0,61
197.333333,62
197.333333,63
197.666667,62
198.0,60
198.333333,64
198.666667,60
198.666667,64
199.0,61
199.333333,62
200.0,60
200.0,62
200.0,64
200.333333,60
201.0,60
201.333333,62
201.333333,61
201.333333,60
201.666667,60
202.0,60
202.666667,64
202.666667,61
203.333333,61
203.333333,62
203.666667,61
204.0,61
204.0,62
204.333333,60
204.666667,61
204.666667,63
205.0,60
205.333333,63
205.333333,62
205.333333,61
205.666667,60
206.0,60
206.333333,62
206.666667,62
206.666667,61
206.666667,60
206.666667,64
207.333333,62
207.333333,61
207.666667,60
208.0,64
208.0,62
208.333333,62
208.666667,62
209.0,63
209.333333,61
209.333333,63
209.666667,60
210.0,64
210.0,60
210.333333,61
210.666667,62
210.666667,64
211.0,62
211.333333,61
211.666667,64
212.0,64
212.0,62
212.333333,61
212.666667,62
213.333333,60
213.333333,61
213.333333,62
213.666667,60
214.0,60
214.333333,60
214.666667,60
215.333333,60
216.0,60
216.0,61
