Offset,MIDI
260.0,64
260.0,62
260.666667,61
261.333333,64
262.0,62
262.666667,61
263.333333,64
264.0,64
264.0,62
264.666667,61
265.333333,62
266.666667,62
266.666667,61
266.666667,60
267.333333,60
268.0,60
268.666667,60
269.333333,60
270.0,60
270.666667,60
272.0,61
272.0,62
272.0,60
273.333333,60
273.333333,61
274.0,61
274.666667,61
274.666667,60
275.333333,60
276.0,61
276.666667,60
277.333333,61
277.333333,62
278.0,60
279.333333,62
280.0,62
280.0,60
280.0,61
281.333333,62
281.333333,61
282.0,60
282.666667,60
282.666667,61
283.333333,62
284.0,60
284.666667,63
285.333333,63
285.333333,61
286.0,60
286.666667,60
287.333333,61
288.0,61
288.0,62
288.0,63
288.666667,62
289.333333,60
290.0,64
290.666667,64
290.666667,60
291.333333,61
292.0,62
293.333333,62
293.333333,60
293.333333,61
294.0,60
295.333333,60
296.0,62
296.0,60
296.0,61
297.333333,60
298.666667,61
298.666667,62
300.0,62
300.0,61
300.666667,61
301.333333,62
301.333333,61
302.0,60
302.666667,63
302.666667,61
303.333333,61
304.0,60
304.0,63
304.0,62
304.666667,60
305.333333,60
306.0,62
306.666667,64
306.666667,60
306.666667,61
306.666667,62
308.0,62
308.0,61
308.666667,60
309.333333,64
310.0,62
310.0,60
310.666667,62
311.333333,63
312.0,63
312.0,61
312.666667,60
313.333333,64
313.333333,61
314.0,61
314.666667,64
314.666667,62
315.333333,62
316.0,61
316.666667,64
317.333333,64
317.333333,62
318.0,61
318.666667,62
320.0,62
320.0,61
320.0,60
320.666667,60
321.333333,60
322.0,60
322.666667,60
323.333333,60
324.0,60
325.333333,60
325.333333,61
326.666667,61
327.333333,61
328.0,60
328.0,61
328.666667,60
329.333333,61
330.0,62
330.666667,61
330.666667,62
330.666667,60
331.333333,60
332.666667,62
333.333333,62
333.333333,61
334.666667,61
334.666667,62
335.333333,60
336.0,61
336.0,60
336.666667,62
337.333333,60
338.0,63
338.666667,63
338.666667,61
339.333333,60
340.0,61
340.0,62
340.666667,61
341.333333,61
341.333333,62
342.0,62
342.666667,60
343.333333,60
343.333333,64
344.0,64
344.666667,61
345.333333,62
346.666667,62
346.666667,60
346.666667,61
347.333333,60
348.666667,60
349.333333,61
349.333333,60
349.333333,62
350.0,62
350.666667,60
352.0,61
353.333333,61
353.333333,60
353.333333,62
354.0,61
354.666667,60
354.666667,61
355.333333,60
356.0,61
356.0,63
356.666667,63
357.333333,62
357.333333,61
357.333333,63
358.0,60
358.666667,60
359.333333,62
360.0,63
360.0,61
360.0,62
361.333333,61
361.333333,62
362.0,60
362.666667,63
362.666667,62
363.333333,62
363.333333,60
364.0,62
364.666667,63
365.333333,60
365.333333,63
366.0,60
366.666667,64
367.333333,61
368.0,64
368.0,60
368.666667,62
369.333333,61
370.0,61
370.0,64
370.666667,62
370.666667,64
371.333333,61
372.0,62
373.333333,61
373.333333,63
373.333333,62
373.333333,60
374.0,60
374.666667,60
375.333333,60
376.0,60
376.666667,62
377.333333,60
378.666667,62
378.666667,60
378.666667,61
380.0,61
380.0,60
380.666667,61
381.333333,60
381.333333,61
382.0,60
382.666667,61
383.333333,64
384.0,62
384.0,61
384.666667,60
386.0,62
386.666667,62
386.666667,60
386.666667,64
386.666667,61
388.0,61
388.0,62
388.666667,60
389.333333,61
389.333333,62
390.0,62
390.0,61
390.666667,60
391.333333,63
392.0,61
392.0,63
392.666667,60
393.333333,62
394.0,61
394.666667,63
394.666667,62
395.333333,62
396.0,60
396.666667,64
397.333333,60
397.333333,64
398.0,61
398.666667,62
400.0,64
400.0,62
400.0,60
400.666667,60
402.0,60
402.666667,62
402.666667,60
402.666667,61
403.333333,60
404.0,60
405.333333,64
405.333333,61
406.666667,61
406.666667,62
407.333333,61
408.0,61
408.0,62
408.666667,60
409.333333,61
409.333333,63
410.0,60
410.666667,63
410.666667,62
410.666667,61
411.333333,60
412.0,60
412.666667,62
413.333333,60
413.333333,64
413.333333,62
413.333333,61
414.666667,61
414.666667,62
415.333333,60
416.0,62
416.0,64
416.666667,62
417.333333,62
418.0,63
418.666667,61
418.666667,63
419.333333,60
420.0,60
420.0,64
420.666667,61
421.333333,64
421.333333,62
422.0,62
422.666667,61
423.333333,64
424.0,62
424.0,64
424.666667,61
425.333333,62
426.666667,60
426.666667,61
426.666667,62
427.333333,60
428.0,60
428.666667,60
429.333333,60
430.666667,60
432.0,60
432.0,61
433.333333,62
433.333333,61
434.0,61
434.666667,61
434.666667,60
435.333333,60
436.0,61
436.666667,61
437.333333,61
437.333333,60
437.333333,62
438.0,60
439.333333,62
440.0,61
440.0,62
441.333333,62
441.333333,61
442.0,60
442.666667,60
442.666667,61
443.333333,62
443.333333,60
444.0,60
444.666667,63
445.333333,61
445.333333,63
446.0,60
446.666667,63
446.666667,61
447.333333,61
448.0,61
448.0,60
448.0,62
448.666667,62
449.333333,60
450.0,64
450.666667,64
451.333333,61
452.0,62
453.333333,62
453.333333,60
453.333333,61
453.333333,63
454.0,60
455.333333,60
456.0,60
456.0,61
456.0,62
456.666667,60
457.333333,60
458.666667,61
458.666667,60
460.0,62
460.0,61
460.0,60
460.666667,61
461.333333,60
461.333333,61
462.0,60
462.666667,63
462.666667,61
463.333333,62
464.0,61
464.0,62
464.0,63
464.666667,60
465.333333,60
466.0,62
466.666667,62
466.666667,64
468.0,62
468.0,61
468.666667,60
469.333333,61
469.333333,62
470.0,62
470.666667,62
471.333333,63
472.0,60
472.0,63
472.666667,60
473.333333,61
473.333333,64
473.333333,62
474.0,61
474.666667,64
475.333333,62
476.0,61
476.666667,64
476.666667,60
477.333333,62
477.333333,64
478.0,61
478.666667,62
480.0,62
480.0,64
480.0,61
480.0,60
480.666667,60
481.333333,60
482.0,60
482.666667,60
483.333333,62
484.0,60
485.333333,60
485.333333,62
485.333333,61
486.666667,62
486.666667,61
487.333333,61
488.0,60
488.0,61
488.666667,60
489.333333,61
490.0,63
490.666667,62
490.666667,61
491.333333,60
492.666667,62
493.333333,62
493.333333,63
493.333333,61
494.666667,62
494.666667,61
495.333333,60
496.0,61
496.0,60
496.666667,62
496.666667,60
497.333333,60
498.0,63
498.666667,61
498.666667,63
499.333333,60
500.0,64
500.666667,61
501.333333,62
501.333333,63
501.333333,61
502.0,62
502.666667,60
503.333333,61
503.333333,64
504.0,64
504.0,60
504.666667,61
505.333333,62
506.666667,62
506.666667,64
506.666667,60
507.333333,60
508.666667,60
509.333333,62
509.333333,60
509.333333,61
510.0,62
510.666667,60
512.0,62
512.0,61
513.333333,61
513.333333,62
514.0,61
514.666667,62
514.666667,61
515.333333,60
516.0,61
516.0,63
516.666667,64
517.333333,63
517.333333,60
517.333333,62
518.0,60
518.666667,60
519.333333,62
520.0,64
520.0,62
521.333333,61
521.333333,62
522.0,60
522.666667,64
523.333333,61
523.333333,62
524.0,62
524.666667,63
525.333333,63
525.333333,61
526.0,60
526.666667,64
526.666667,62
527.333333,61
528.0,62
528.0,64
528.666667,62
529.333333,61
530.0,64
530.666667,64
530.666667,62
531.333333,61
532.0,62
533.333333,60
533.333333,62
534.0,60
534.666667,60
535.333333,60
536.0,60
536.666667,60
537.333333,60
538.666667,60
538.666667,61
540.0,61
540.0,60
540.666667,61
541.333333,61
541.333333,60
542.0,60
542.666667,61
543.333333,60
544.0,60
544.0,62
544.0,61
544.666667,60
546.0,62
546.666667,61
546.666667,60
546.666667,62
548.0,62
548.0,61
548.666667,60
549.333333,60
549.333333,61
550.0,62
550.666667,60
551.333333,63
552.0,63
552.0,61
552.666667,60
553.333333,60
554.0,61
554.666667,61
554.666667,62
555.333333,62
556.0,60
556.666667,64
557.333333,64
558.0,61
558.666667,62
560.0,61
560.0,62
560.0,60
560.666667,60
562.0,60
562.666667,62
562.666667,60
562.666667,61
564.0,60
565.333333,61
566.666667,62
566.666667,61
567.333333,61
568.0,61
568.0,60
568.666667,60
569.333333,61
569.333333,63
570.0,61
570.666667,62
570.666667,63
570.666667,61
571.333333,60
572.0,60
572.666667,62
573.333333,60
573.333333,62
573.333333,61
574.666667,62
574.666667,61
575.333333,60
576.0,62
576.0,63
576.666667,60
576.666667,62
577.333333,62
578.0,63
578.666667,63
578.666667,60
579.333333,60
580.0,61
580.0,64
580.666667,61
581.333333,60
581.333333,64
582.0,62
582.666667,61
583.333333,64
584.0,62
584.0,64
584.666667,61
585.333333,62
586.666667,62
586.666667,60
586.666667,61
587.333333,60
588.0,60
588.666667,60
589.333333,60
590.0,60
590.666667,60
592.0,61
592.0,60
592.0,62
593.333333,61
594.0,61
594.666667,61
594.666667,60
595.333333,60
596.0,61
596.666667,62
597.333333,61
597.333333,62
598.0,60
599.333333,62
600.0,62
600.0,61
601.333333,62
601.333333,61
602.0,60
602.666667,61
602.666667,62
603.333333,62
604.0,60
604.666667,63
605.333333,61
605.333333,63
606.0,60
606.666667,61
606.666667,62
607.333333,61
608.0,62
608.0,63
608.666667,62
609.333333,60
610.0,60
610.0,64
610.666667,64
610.666667,60
611.333333,61
612.0,62
613.333333,62
613.333333,64
613.333333,60
613.333333,61
614.0,60
615.333333,60
616.0,61
616.0,60
616.0,62
616.666667,62
617.333333,60
618.666667,61
618.666667,64
620.0,61
620.0,62
620.0,60
620.666667,61
621.333333,62
621.333333,61
622.0,60
622.666667,61
622.666667,63
623.333333,63
624.0,63
624.0,61
624.0,62
624.666667,60
625.333333,60
626.0,62
626.666667,63
626.666667,64
626.666667,62
626.666667,61
628.0,62
628.0,61
628.666667,60
629.333333,62
629.333333,64
630.0,60
630.0,62
630.666667,62
631.333333,63
632.0,61
632.0,63
632.666667,60
633.333333,64
634.0,61
634.666667,64
634.666667,62
635.333333,62
636.0,61
636.666667,64
636.666667,61
637.333333,62
637.333333,64
638.0,61
638.666667,62
640.0,62
640.0,60
640.0,61
640.666667,60
641.333333,60
642.0,60
642.666667,60
643.333333,62
644.0,60
645.333333,60
645.333333,61
646.666667,61
646.666667,60
647.333333,61
648.0,60
648.0,61
648.666667,60
649.333333,61
650.0,64
650.666667,61
650.666667,60
650.666667,62
651.333333,60
652.666667,62
653.333333,61
653.333333,62
653.333333,64
654.666667,61
654.666667,62
655.333333,60
656.0,61
656.0,60
656.666667,62
656.666667,61
657.333333,60
658.0,63
658.666667,63
658.666667,61
659.333333,60
660.0,62
660.666667,61
661.333333,60
661.333333,62
661.333333,61
662.0,62
662.666667,60
663.333333,64
664.0,64
664.666667,61
665.333333,62
666.666667,61
666.666667,60
666.666667,62
667.333333,60
668.666667,60
669.333333,61
669.333333,62
669.333333,60
670.0,60
670.666667,60
672.0,61
672.0,60
673.333333,62
673.333333,61
674.0,61
674.666667,60
674.666667,61
675.333333,60
676.0,61
676.0,63
676.666667,60
677.333333,61
677.333333,63
677.333333,62
678.0,60
678.666667,60
679.333333,62
680.0,62
680.0,60
680.0,61
681.333333,61
681.333333,62
682.0,60
682.666667,61
682.666667,62
683.333333,62
684.0,62
684.666667,63
685.333333,63
685.333333,60
686.0,60
686.666667,60
686.666667,64
687.333333,61
688.0,64
688.666667,62
689.333333,61
690.0,64
690.666667,64
690.666667,62
691.333333,61
692.0,62
693.333333,62
693.333333,60
693.333333,61
694.0,60
694.666667,60
695.333333,60
696.0,60
697.333333,60
698.666667,60
698.666667,61
698.666667,62
700.0,61
700.0,62
700.666667,61
701.333333,61
701.333333,60
702.0,60
702.666667,61
703.333333,61
704.0,61
704.0,62
704.666667,60
706.0,62
706.666667,60
706.666667,62
706.666667,61
708.0,62
708.0,61
708.666667,60
709.333333,61
709.333333,60
710.0,60
710.0,62
710.666667,60
711.333333,63
712.0,63
712.0,61
712.666667,60
713.333333,63
713.333333,61
714.0,61
714.666667,61
714.666667,62
714.666667,63
715.333333,62
716.0,60
716.666667,64
717.333333,60
717.333333,64
718.0,61
718.666667,62
720.0,62
720.0,63
720.0,61
720.0,60
720.666667,60
722.0,60
722.666667,61
722.666667,60
722.666667,62
723.333333,60
724.0,60
725.333333,62
725.333333,61
726.666667,62
726.666667,61
726.666667,60
727.333333,61
728.0,62
728.0,61
728.666667,60
729.333333,63
729.333333,61
730.0,62
730.666667,60
730.666667,62
730.666667,63
731.333333,60
732.0,60
732.666667,62
733.333333,64
733.333333,62
734.666667,62
734.666667,61
735.333333,60
736.0,64
736.666667,62
737.333333,62
738.0,63
738.666667,63
738.666667,61
739.333333,60
740.0,64
740.0,62
740.0,61
740.666667,61
741.333333,62
741.333333,64
742.0,62
742.666667,61
743.333333,60
743.333333,64
744.0,62
744.0,64
744.666667,61
745.333333,62
746.666667,63
746.666667,62
746.666667,60
747.333333,60
748.0,60
748.666667,60
749.333333,60
750.0,62
750.666667,60
752.0,61
752.0,60
753.333333,62
753.333333,61
754.0,61
754.666667,61
754.666667,60
755.333333,60
756.0,61
756.666667,63
757.333333,60
757.333333,61
757.333333,62
758.0,60
759.333333,62
760.0,60
760.0,63
760.0,61
760.0,62
761.333333,61
761.333333,62
762.0,60
762.666667,60
762.666667,61
763.333333,60
763.333333,62
764.0,60
764.666667,63
765.333333,63
765.333333,61
766.0,60
766.666667,64
767.333333,61
768.0,62
768.0,61
768.666667,62
769.333333,60
770.0,61
770.0,64
770.666667,64
771.333333,61
772.0,62
773.333333,64
773.333333,62
773.333333,60
773.333333,61
774.0,60
775.333333,60
776.0,61
776.0,62
776.0,60
776.666667,62
777.333333,60
778.666667,61
780.0,62
780.0,61
780.666667,61
781.333333,60
781.333333,61
782.0,60
782.666667,63
782.666667,61
783.333333,64
784.0,61
784.0,63
784.0,62
784.666667,60
785.333333,60
786.0,62
786.666667,64
786.666667,62
788.0,61
788.0,62
788.666667,60
789.333333,63
789.333333,62
790.0,62
790.0,61
790.666667,62
791.333333,63
792.0,63
792.0,60
792.666667,60
793.333333,62
793.333333,64
794.0,61
794.666667,60
794.666667,64
795.333333,62
796.0,61
796.666667,64
797.333333,62
797.333333,64
798.0,61
798.666667,62
800.0,62
800.0,60
800.666667,60
801.333333,60
802.0,60
802.666667,60
803.333333,60
804.0,60
805.333333,60
805.333333,61
805.333333,62
806.666667,60
806.666667,61
807.333333,61
808.0,61
808.0,60
808.666667,60
809.333333,61
810.0,60
810.666667,62
810.666667,61
811.333333,60
812.666667,62
813.333333,60
813.333333,62
813.333333,61
814.666667,61
814.666667,62
815.333333,60
816.0,61
816.0,62
816.666667,62
817.333333,60
818.0,63
818.666667,61
818.666667,63
819.333333,60
820.0,60
820.666667,61
821.333333,63
821.333333,62
822.0,62
822.666667,60
823.333333,64
824.0,60
824.0,64
824.666667,61
825.333333,62
826.666667,62
826.666667,64
826.666667,61
826.666667,60
827.333333,60
828.666667,60
829.333333,61
829.333333,62
829.333333,60
830.666667,60
832.0,64
832.0,61
833.333333,62
833.333333,61
834.0,61
834.666667,62
834.666667,61
835.333333,60
836.0,61
836.0,63
836.666667,61
837.333333,62
837.333333,61
837.333333,63
838.0,60
838.666667,60
839.333333,62
840.0,60
840.0,61
840.0,64
840.0,62
841.333333,61
841.333333,62
842.0,60
842.666667,64
842.666667,62
843.333333,62
843.333333,60
844.0,62
844.666667,63
845.333333,63
845.333333,61
846.0,60
846.666667,61
846.666667,64
847.333333,61
848.0,64
848.0,62
848.666667,62
849.333333,61
850.0,64
850.666667,62
850.666667,64
851.333333,61
852.0,62
853.333333,62
853.333333,61
853.333333,60
854.0,60
854.666667,60
855.333333,60
856.0,60
856.666667,60
857.333333,60
858.666667,60
858.666667,61
860.0,61
860.666667,61
861.333333,60
861.333333,61
862.0,60
862.666667,61
863.333333,62
864.0,62
864.0,61
864.0,60
864.666667,60
866.0,62
866.666667,61
866.666667,62
868.0,61
868.0,62
868.666667,60
869.333333,61
869.333333,60
870.0,62
870.666667,60
871.333333,63
872.0,63
872.0,61
872.666667,60
873.333333,62
873.333333,61
874.0,61
874.666667,62
874.666667,61
874.666667,60
875.333333,62
876.0,60
876.666667,60
876.666667,64
877.333333,64
878.0,61
878.666667,62
880.0,60
880.0,62
880.0,61
880.666667,60
882.0,60
882.666667,62
882.666667,60
882.666667,61
883.333333,62
884.0,60
885.333333,60
885.333333,61
886.666667,61
886.666667,60
886.666667,62
887.333333,61
888.0,61
888.0,60
888.666667,60
889.333333,63
889.333333,61
890.0,63
890.666667,63
890.666667,61
890.666667,62
891.333333,60
892.0,60
892.666667,62
893.333333,62
893.333333,61
893.333333,63
894.666667,61
894.666667,62
895.333333,60
896.0,62
896.0,61
896.666667,62
896.666667,60
897.333333,62
898.0,63
898.666667,63
898.666667,60
899.333333,60
900.0,64
900.666667,61
901.333333,64
902.0,62
902.666667,61
903.333333,61
903.333333,64
904.0,64
904.0,62
904.666667,61
905.333333,62
906.666667,63
906.666667,61
906.666667,60
906.666667,62
907.333333,60
908.0,60
908.666667,60
909.333333,60
910.0,62
910.666667,60
912.0,62
912.0,61
912.0,60
913.333333,61
913.333333,60
914.0,61
914.666667,61
914.666667,60
915.333333,60
916.0,61
916.666667,64
917.333333,61
917.333333,62
918.0,60
919.333333,62
920.0,64
920.0,60
920.0,61
920.0,62
921.333333,61
921.333333,62
922.0,60
922.666667,60
922.666667,61
923.333333,62
923.333333,61
924.0,60
924.666667,63
925.333333,63
925.333333,61
926.0,60
926.666667,62
927.333333,61
928.0,62
928.0,63
928.0,61
928.666667,62
929.333333,60
930.0,64
930.666667,64
930.666667,60
931.333333,61
932.0,62
933.333333,64
933.333333,62
933.333333,60
934.0,60
935.333333,60
936.0,60
936.0,61
936.0,62
936.666667,60
937.333333,60
938.666667,61
938.666667,62
940.0,62
940.0,61
940.666667,61
941.333333,62
941.333333,61
942.0,60
942.666667,61
942.666667,63
943.333333,60
944.0,63
944.0,62
944.0,60
944.666667,60
945.333333,60
946.0,62
946.666667,60
946.666667,64
946.666667,61
946.666667,62
948.0,62
948.0,61
948.666667,60
949.333333,64
950.0,62
950.666667,62
951.333333,63
952.0,61
952.0,63
952.666667,60
953.333333,60
953.333333,64
954.0,61
954.666667,64
954.666667,62
955.333333,62
956.0,61
956.666667,64
957.333333,62
957.333333,64
958.0,61
958.666667,62
960.0,62
960.0,64
960.0,61
960.0,60
960.666667,60
961.333333,60
962.0,60
962.666667,60
964.0,60
965.333333,60
965.333333,61
966.666667,61
966.666667,62
967.333333,61
968.0,60
968.0,61
968.666667,60
969.333333,61
970.0,61
970.666667,60
970.666667,61
970.666667,62
971.333333,60
972.666667,62
973.333333,61
973.333333,62
974.666667,62
974.666667,61
975.333333,60
976.0,60
976.0,61
976.666667,62
976.666667,60
977.333333,60
978.0,63
978.666667,61
978.666667,63
979.333333,60
980.0,61
980.0,63
980.666667,61
981.333333,61
981.333333,62
982.0,62
982.666667,60
983.333333,64
984.0,64
984.666667,61
985.333333,62
986.666667,63
986.666667,60
986.666667,61
986.666667,62
987.333333,60
988.666667,60
989.333333,61
989.333333,62
989.333333,60
990.0,60
990.666667,60
992.0,61
993.333333,60
993.333333,62
993.333333,61
994.0,61
994.666667,60
994.666667,61
995.333333,60
996.0,61
996.0,63
996.666667,62
997.333333,63
997.333333,61
997.333333,62
998.0,60
998.666667,60
999.333333,62
1000.0,62
1000.0,64
1001.333333,61
1001.333333,62
1002.0,60
1002.666667,63
1002.666667,62
1003.333333,62
1004.0,62
1004.666667,63
1005.333333,63
1005.333333,60
1006.0,60
1006.666667,62
1006.666667,61
1006.666667,64
1007.333333,61
1008.0,60
1008.0,64
1008.666667,62
1009.333333,61
1010.0,64
1010.0,60
1010.666667,62
1010.666667,64
1011.333333,61
1012.0,62
1013.333333,64
1013.333333,60
1013.333333,62
1014.0,60
1014.666667,60
1015.333333,60
1016.0,60
1016.666667,62
1017.333333,60
1018.666667,61
1018.666667,60
1018.666667,62
1020.0,61
1020.0,62
1020.666667,61
1021.333333,61
1021.333333,60
1022.0,60
1022.666667,61
1023.333333,63
1024.0,61
1024.0,62
1024.666667,60
1026.0,62
1026.666667,61
1026.666667,62
1026.666667,63
1028.0,62
1028.0,61
1028.666667,60
1029.333333,61
1029.333333,62
1030.0,60
1030.0,62
1030.666667,60
1031.333333,63
1032.0,61
1032.0,63
1032.666667,60
1033.333333,64
1034.0,61
1034.666667,63
1034.666667,62
1035.333333,62
1036.0,60
1036.666667,64
1036.666667,61
1037.333333,60
1037.333333,64
1038.0,61
1038.666667,62
1040.0,60
1040.0,62
1040.0,64
1040.666667,60
1042.0,60
1042.666667,60
1042.666667,62
1042.666667,61
1043.333333,62
1044.0,60
1045.333333,61
1045.333333,64
1046.666667,61
1046.666667,62
1047.333333,61
1048.0,61
1048.0,62
1048.666667,60
1049.333333,61
1049.333333,63
1050.0,64
1050.666667,63
1050.666667,62
1050.666667,61
1051.333333,60
1052.0,60
1052.666667,62
1053.333333,64
1053.333333,62
1054.666667,62
1054.666667,61
1055.333333,60
1056.0,62
1056.0,64
1056.666667,62
1056.666667,61
1057.333333,62
1058.0,63
1058.666667,63
1058.666667,61
1059.333333,60
1060.0,64
1060.0,62
1060.666667,61
1061.333333,62
1061.333333,64
1062.0,62
1062.666667,61
1063.333333,64
1064.0,62
1064.0,64
1064.666667,61
1065.333333,62
