,Start,Velocity,Note,Duration
240,106.666667,64,48.8,0.666667
241,106.666667,64,45.5,0.666667
242,107.333333,64,52.4,0.666667
243,108.000000,64,41.0,0.666667
244,108.666667,64,45.4,0.666667
245,109.333333,64,44,0.666667
246,109.333333,64,48.5,0.666667
247,110.000000,64,50.6,0.666667
248,110.666667,64,47.8,0.666667
249,110.666667,64,46,0.666667
250,112.000000,64,41.0,0.666667
251,112.000000,64,51.2,0.666667
252,113.333333,64,45,0.666667
253,113.333333,64,47.5,0.666667
254,114.000000,64,47.8,0.666667
255,114.666667,64,45.4,0.666667
256,114.666667,64,46,0.666667
257,114.666667,64,53.6,0.666667
258,115.333333,64,45.5,0.666667
259,116.000000,64,45.8,0.666667
260,116.666667,64,52.6,0.666667
261,117.333333,64,41.6,0.666667
262,117.333333,64,43.7,0.666667
263,117.333333,64,43.4,0.666667
264,117.333333,64,53.6,0.666667
265,118.000000,64,45,0.666667
266,119.333333,64,50.2,0.666667
267,120.000000,64,40.0,0.666667
268,120.000000,64,53.6,0.666667
269,120.000000,64,51.2,0.666667
270,121.333333,64,48.2,0.666667
271,121.333333,64,45.4,0.666667
272,122.000000,64,45.5,0.666667
273,122.666667,64,47.6,0.666667
274,122.666667,64,46,0.666667
275,122.666667,64,53.6,0.666667
276,123.333333,64,48.2,0.666667
277,123.333333,64,44.5,0.666667
278,124.000000,64,43.7,0.666667
279,124.666667,64,52.6,0.666667
280,125.333333,64,48.8,0.666667
281,125.333333,64,43.4,0.666667
282,126.000000,64,50.3,0.666667
283,126.666667,64,47.8,0.666667
284,126.666667,64,48.5,0.666667
285,127.333333,64,47.9,0.666667
286,128.000000,64,44.0,0.666667
287,128.000000,64,47.9,0.666667
288,128.666667,64,50.0,0.666667
289,129.333333,64,45,0.666667
290,130.000000,64,43.0,0.666667
291,130.666667,64,46.4,0.666667
292,131.333333,64,52.7,0.666667
293,132.000000,64,43.0,0.666667
294,132.000000,64,41,0.666667
295,133.333333,64,47.5,0.666667
296,133.333333,64,43.0,0.666667
297,133.333333,64,48.8,0.666667
298,133.333333,64,44.0,0.666667
299,133.333333,64,40.0,0.666667
300,133.333333,64,44.5,0.666667
301,134.000000,64,41,0.666667
302,135.333333,64,45.4,0.666667
303,136.000000,64,44,0.666667
304,136.000000,64,43.0,0.666667
305,136.000000,64,41.0,0.666667
306,136.666667,64,48.5,0.666667
307,137.333333,64,46.1,0.666667
308,137.333333,64,46,0.666667
309,138.666667,64,51.2,0.666667
310,138.666667,64,43.1,0.666667
311,140.000000,64,47.5,0.666667
312,140.000000,64,44.5,0.666667
313,140.666667,64,47.8,0.666667
314,141.333333,64,52.7,0.666667
315,141.333333,64,46.4,0.666667
316,142.000000,64,48.2,0.666667
317,142.666667,64,52.6,0.666667
318,142.666667,64,47.9,0.666667
319,143.333333,64,45.4,0.666667
320,144.000000,64,41.0,0.666667
321,144.000000,64,50.2,0.666667
322,144.000000,64,45.5,0.666667
323,144.000000,64,46.4,0.666667
324,144.666667,64,45,0.666667
325,145.333333,64,50.9,0.666667
326,146.000000,64,50.2,0.666667
327,146.666667,64,45.4,0.666667
328,146.666667,64,48.8,0.666667
329,146.666667,64,53.6,0.666667
330,146.666667,64,43.7,0.666667
331,148.000000,64,45.5,0.666667
332,148.000000,64,48.5,0.666667
333,148.666667,64,47.6,0.666667
334,149.333333,64,51.2,0.666667
335,149.333333,64,45.5,0.666667
336,150.000000,64,40.0,0.666667
337,150.666667,64,50.6,0.666667
338,151.333333,64,52.6,0.666667
339,152.000000,64,51.2,0.666667
340,152.000000,64,45,0.666667
341,152.666667,64,43.4,0.666667
342,153.333333,64,47.6,0.666667
343,153.333333,64,50.2,0.666667
344,153.333333,64,46,0.666667
345,154.000000,64,50.0,0.666667
346,154.666667,64,48.8,0.666667
347,154.666667,64,45.8,0.666667
348,155.333333,64,50.6,0.666667
349,156.000000,64,48.5,0.666667
350,156.666667,64,43.0,0.666667
351,157.333333,64,48.2,0.666667
352,157.333333,64,53.6,0.666667
353,157.333333,64,52.6,0.666667
354,158.000000,64,41.0,0.666667
355,158.666667,64,52.7,0.666667
356,160.000000,64,46,0.666667
357,160.000000,64,48.8,0.666667
358,160.000000,64,47.9,0.666667
359,160.000000,64,44.5,0.666667
360,160.000000,64,49.0,0.666667
361,160.000000,64,46.4,0.666667
362,160.666667,64,41,0.666667
363,161.333333,64,50.6,0.666667
364,162.000000,64,50.2,0.666667
365,162.666667,64,53.6,0.666667
366,164.000000,64,47.8,0.666667
367,164.000000,64,46,0.666667
368,165.333333,64,48.8,0.666667
369,165.333333,64,43.1,0.666667
370,165.333333,64,50.0,0.666667
371,165.333333,64,43.4,0.666667
372,166.666667,64,47.5,0.666667
373,166.666667,64,40.0,0.666667
374,167.333333,64,52.6,0.666667
375,168.000000,64,46,0.666667
376,168.000000,64,51.2,0.666667
377,168.000000,64,43.4,0.666667
378,168.666667,64,48.2,0.666667
379,169.333333,64,47.9,0.666667
380,170.000000,64,43.0,0.666667
381,170.666667,64,45.5,0.666667
382,170.666667,64,50.0,0.666667
383,171.333333,64,45,0.666667
384,172.666667,64,43.0,0.666667
385,173.333333,64,49.0,0.666667
386,173.333333,64,51.2,0.666667
387,173.333333,64,40.0,0.666667
388,173.333333,64,41,0.666667
389,173.333333,64,48.8,0.666667
390,174.666667,64,45.5,0.666667
391,174.666667,64,50.2,0.666667
392,175.333333,64,47.6,0.666667
393,176.000000,64,50.6,0.666667
394,176.000000,64,51.2,0.666667
395,176.666667,64,52.7,0.666667
396,176.666667,64,40.0,0.666667
397,177.333333,64,43.7,0.666667
398,178.000000,64,45.4,0.666667
399,178.666667,64,43.4,0.666667
400,178.666667,64,50.2,0.666667
401,178.666667,64,46.4,0.666667
402,179.333333,64,43.4,0.666667
403,180.000000,64,50.2,0.666667
404,180.000000,64,41.0,0.666667
405,180.666667,64,50.0,0.666667
406,181.333333,64,46.4,0.666667
407,181.333333,64,47.6,0.666667
408,182.000000,64,50.6,0.666667
409,182.666667,64,45,0.666667
410,183.333333,64,47.8,0.666667
411,184.000000,64,44.0,0.666667
412,184.000000,64,45.5,0.666667
413,184.666667,64,41.0,0.666667
414,185.333333,64,52.6,0.666667
415,185.333333,64,52.7,0.666667
416,186.666667,64,51.2,0.666667
417,186.666667,64,52.6,0.666667
418,186.666667,64,45.5,0.666667
419,186.666667,64,53.6,0.666667
420,186.666667,64,41.3,0.666667
421,186.666667,64,40,0.666667
422,187.333333,64,48.5,0.666667
423,188.666667,64,47.8,0.666667
424,189.333333,64,41.0,0.666667
425,189.333333,64,51.2,0.666667
426,190.000000,64,45,0.666667
427,190.666667,64,45.5,0.666667
428,190.666667,64,46,0.666667
429,192.000000,64,53.6,0.666667
430,192.000000,64,47.9,0.666667
431,193.333333,64,45.8,0.666667
432,193.333333,64,43.0,0.666667
433,193.333333,64,44.5,0.666667
434,194.000000,64,50.2,0.666667
435,194.666667,64,50.9,0.666667
436,194.666667,64,53.6,0.666667
437,195.333333,64,45.8,0.666667
438,196.000000,64,45.5,0.666667
439,196.000000,64,43.0,0.666667
440,196.666667,64,52.6,0.666667
441,197.333333,64,48.2,0.666667
442,197.333333,64,44.0,0.666667
443,197.333333,64,45.5,0.666667
444,198.000000,64,45,0.666667
445,198.666667,64,50.9,0.666667
446,199.333333,64,52.6,0.666667
447,200.000000,64,48.8,0.666667
448,200.000000,64,44.0,0.666667
449,200.000000,64,47.8,0.666667
450,201.333333,64,43.1,0.666667
451,202.000000,64,43.4,0.666667
452,202.666667,64,48.5,0.666667
453,202.666667,64,44.0,0.666667
454,203.333333,64,47.5,0.666667
455,204.000000,64,41,0.666667
456,204.666667,64,43.0,0.666667
457,205.333333,64,47.9,0.666667
458,205.333333,64,46.4,0.666667
459,206.000000,64,41.0,0.666667
460,206.666667,64,50.0,0.666667
461,206.666667,64,43.4,0.666667
462,206.666667,64,45.4,0.666667
463,207.333333,64,41.0,0.666667
464,208.000000,64,48.2,0.666667
465,208.000000,64,46.4,0.666667
466,208.666667,64,50.9,0.666667
467,209.333333,64,48.5,0.666667
468,210.000000,64,45.4,0.666667
469,210.000000,64,43.4,0.666667
470,210.666667,64,48.2,0.666667
471,210.666667,64,48.8,0.666667
472,211.333333,64,50.6,0.666667
473,212.000000,64,50.3,0.666667
474,213.333333,64,43.1,0.666667
475,213.333333,64,44.5,0.666667
476,213.333333,64,40.0,0.666667
477,213.333333,64,43.0,0.666667
478,213.333333,64,45.5,0.666667
479,214.000000,64,41.0,0.666667
480,214.666667,64,52.4,0.666667
481,215.333333,64,43,0.666667
482,216.000000,64,48.8,0.666667
483,216.000000,64,41.0,0.666667
484,216.666667,64,49.0,0.666667
485,217.333333,64,45.4,0.666667
486,217.333333,64,46,0.666667
487,218.666667,64,41.6,0.666667
488,218.666667,64,48.5,0.666667
489,218.666667,64,44,0.666667
490,220.000000,64,49.0,0.666667
491,220.000000,64,50.6,0.666667
492,220.666667,64,52.6,0.666667
493,221.333333,64,51.2,0.666667
494,221.333333,64,46,0.666667
495,221.333333,64,47.8,0.666667
496,222.000000,64,45.8,0.666667
497,222.666667,64,46.1,0.666667
498,223.333333,64,50.2,0.666667
499,224.000000,64,51.2,0.666667
500,224.000000,64,41.0,0.666667
501,224.000000,64,44.0,0.666667
502,224.666667,64,45,0.666667
503,226.000000,64,50.2,0.666667
504,226.666667,64,47.5,0.666667
505,226.666667,64,53.6,0.666667
506,226.666667,64,46.4,0.666667
507,226.666667,64,45,0.666667
508,228.000000,64,47.8,0.666667
509,228.000000,64,48.5,0.666667
510,228.666667,64,46.1,0.666667
511,229.333333,64,45.4,0.666667
512,229.333333,64,53.6,0.666667
513,229.333333,64,46,0.666667
514,230.000000,64,40,0.666667
515,230.000000,64,45.5,0.666667
516,230.666667,64,45.5,0.666667
517,231.333333,64,47.8,0.666667
518,232.000000,64,44.0,0.666667
519,232.000000,64,45.8,0.666667
520,232.666667,64,50.6,0.666667
521,233.333333,64,52.6,0.666667
522,234.000000,64,48.5,0.666667
523,234.666667,64,53.6,0.666667
524,234.666667,64,41.6,0.666667
525,234.666667,64,43.4,0.666667
526,235.333333,64,50.6,0.666667
527,236.000000,64,45,0.666667
528,236.666667,64,41.0,0.666667
529,236.666667,64,45.4,0.666667
530,237.333333,64,46.4,0.666667
531,238.000000,64,41.0,0.666667
532,238.666667,64,41.3,0.666667
533,238.666667,64,50.2,0.666667
534,240.000000,64,53.6,0.666667
535,240.000000,64,51.2,0.666667
536,240.000000,64,47.5,0.666667
537,240.000000,64,40.0,0.666667
538,240.666667,64,50.6,0.666667
539,242.000000,64,45.4,0.666667
540,242.666667,64,45.4,0.666667
541,242.666667,64,44,0.666667
542,242.666667,64,48.2,0.666667
543,243.333333,64,50.9,0.666667
544,244.000000,64,45.5,0.666667
545,244.000000,64,46,0.666667
546,245.333333,64,50.0,0.666667
547,245.333333,64,53.6,0.666667
548,245.333333,64,46,0.666667
549,246.666667,64,43.0,0.666667
550,246.666667,64,44.5,0.666667
551,246.666667,64,48.2,0.666667
552,247.333333,64,43.0,0.666667
553,248.000000,64,43.7,0.666667
554,248.000000,64,53.6,0.666667
555,248.666667,64,50.3,0.666667
556,249.333333,64,52.6,0.666667
557,249.333333,64,50.6,0.666667
558,250.000000,64,47.8,0.666667
559,250.666667,64,48.8,0.666667
560,250.666667,64,47.6,0.666667
561,250.666667,64,43.4,0.666667
562,251.333333,64,45,0.666667
563,252.000000,64,50.3,0.666667
564,252.666667,64,52.6,0.666667
565,253.333333,64,47.8,0.666667
566,253.333333,64,44.0,0.666667
567,253.333333,64,48.5,0.666667
568,253.333333,64,51.2,0.666667
569,254.666667,64,47.9,0.666667
570,254.666667,64,41.0,0.666667
571,255.333333,64,45.5,0.666667
572,256.000000,64,47.9,0.666667
573,256.000000,64,44.0,0.666667
574,256.666667,64,47.9,0.666667
575,256.666667,64,40,0.666667
576,257.333333,64,50.0,0.666667
577,258.000000,64,50.2,0.666667
578,258.666667,64,48.8,0.666667
579,258.666667,64,45,0.666667
580,259.333333,64,43.1,0.666667
581,260.000000,64,43.0,0.666667
582,260.000000,64,48.2,0.666667
583,260.666667,64,43.1,0.666667
584,261.333333,64,46.4,0.666667
585,262.000000,64,41,0.666667
586,262.666667,64,52.7,0.666667
587,263.333333,64,47.8,0.666667
588,264.000000,64,41,0.666667
589,264.000000,64,46.4,0.666667
590,264.000000,64,43.0,0.666667
591,264.666667,64,45.5,0.666667
592,265.333333,64,45.8,0.666667
593,266.666667,64,44.5,0.666667
594,266.666667,64,43.0,0.666667
595,266.666667,64,49.0,0.666667
596,266.666667,64,40.0,0.666667
597,266.666667,64,44.0,0.666667
598,266.666667,64,47.5,0.666667
599,266.666667,64,48.8,0.666667
600,267.333333,64,52.4,0.666667
601,268.000000,64,41,0.666667
602,268.666667,64,45.4,0.666667
603,269.333333,64,44,0.666667
604,270.000000,64,41.0,0.666667
605,270.666667,64,45.4,0.666667
606,270.666667,64,46,0.666667
607,272.000000,64,44,0.666667
608,272.000000,64,41.0,0.666667
609,272.000000,64,43.0,0.666667
610,273.333333,64,40.0,0.666667
611,273.333333,64,48.5,0.666667
612,274.000000,64,43.0,0.666667
613,274.666667,64,46.4,0.666667
614,274.666667,64,46.1,0.666667
615,274.666667,64,46,0.666667
616,275.333333,64,41.3,0.666667
617,276.000000,64,41.0,0.666667
618,276.666667,64,47.8,0.666667
619,277.333333,64,51.2,0.666667
620,277.333333,64,43.1,0.666667
621,277.333333,64,43.4,0.666667
622,278.000000,64,45,0.666667
623,279.333333,64,52.6,0.666667
624,280.000000,64,51.2,0.666667
625,280.000000,64,48.8,0.666667
626,280.000000,64,44.5,0.666667
627,280.000000,64,47.5,0.666667
628,281.333333,64,50.6,0.666667
629,281.333333,64,47.8,0.666667
630,282.000000,64,45.5,0.666667
631,282.666667,64,52.7,0.666667
632,282.666667,64,46.4,0.666667
633,283.333333,64,44.5,0.666667
634,284.000000,64,48.2,0.666667
635,284.666667,64,50.2,0.666667
636,285.333333,64,52.6,0.666667
637,285.333333,64,51.2,0.666667
638,285.333333,64,47.9,0.666667
639,286.000000,64,48.5,0.666667
640,286.666667,64,46,0.666667
641,286.666667,64,45.4,0.666667
642,287.333333,64,47.9,0.666667
643,288.000000,64,45.5,0.666667
644,288.000000,64,46.4,0.666667
645,288.000000,64,41.0,0.666667
646,288.666667,64,50.0,0.666667
647,289.333333,64,45,0.666667
648,290.000000,64,47.8,0.666667
649,290.666667,64,50.9,0.666667
650,290.666667,64,53.6,0.666667
651,291.333333,64,46.1,0.666667
652,292.000000,64,45.8,0.666667
653,292.000000,64,50.2,0.666667
654,293.333333,64,45.4,0.666667
655,293.333333,64,43.7,0.666667
656,293.333333,64,53.6,0.666667
657,293.333333,64,41.6,0.666667
658,293.333333,64,47.5,0.666667
659,293.333333,64,48.8,0.666667
660,294.000000,64,41,0.666667
661,295.333333,64,50.2,0.666667
662,296.000000,64,48.5,0.666667
663,296.000000,64,45.5,0.666667
664,296.000000,64,53.6,0.666667
665,297.333333,64,46,0.666667
666,297.333333,64,47.6,0.666667
667,298.666667,64,45.5,0.666667
668,298.666667,64,43.1,0.666667
669,300.000000,64,40.0,0.666667
670,300.666667,64,47.8,0.666667
671,301.333333,64,50.6,0.666667
672,301.333333,64,51.2,0.666667
673,302.000000,64,50.3,0.666667
674,302.666667,64,52.6,0.666667
675,302.666667,64,50.6,0.666667
676,303.333333,64,45.4,0.666667
677,304.000000,64,51.2,0.666667
678,304.000000,64,45,0.666667
679,304.000000,64,45.5,0.666667
680,304.666667,64,45,0.666667
681,305.333333,64,43.4,0.666667
682,306.000000,64,45.4,0.666667
683,306.666667,64,53.6,0.666667
684,306.666667,64,47.6,0.666667
685,306.666667,64,50.2,0.666667
686,306.666667,64,48.8,0.666667
687,306.666667,64,46,0.666667
688,308.000000,64,41.0,0.666667
689,308.000000,64,50.0,0.666667
690,308.666667,64,47.6,0.666667
691,309.333333,64,48.8,0.666667
692,310.000000,64,43.7,0.666667
693,310.000000,64,43.0,0.666667
694,310.666667,64,50.6,0.666667
695,311.333333,64,43.0,0.666667
696,312.000000,64,46.4,0.666667
697,312.000000,64,48.5,0.666667
698,312.666667,64,43.1,0.666667
699,313.333333,64,43.0,0.666667
700,313.333333,64,43.4,0.666667
701,314.000000,64,50.0,0.666667
702,314.666667,64,48.2,0.666667
703,314.666667,64,52.6,0.666667
704,314.666667,64,53.6,0.666667
705,315.333333,64,50.6,0.666667
706,316.000000,64,41.0,0.666667
707,316.666667,64,52.6,0.666667
708,317.333333,64,44.0,0.666667
709,317.333333,64,52.7,0.666667
710,318.000000,64,45.5,0.666667
711,318.666667,64,45.8,0.666667
712,320.000000,64,47.9,0.666667
713,320.000000,64,44.5,0.666667
714,320.000000,64,46.4,0.666667
715,320.000000,64,49.0,0.666667
716,320.000000,64,44.0,0.666667
717,320.000000,64,48.8,0.666667
718,320.666667,64,41,0.666667
719,321.333333,64,41,0.666667
720,322.000000,64,43,0.666667
721,322.666667,64,51.2,0.666667
722,322.666667,64,50.6,0.666667
723,323.333333,64,45,0.666667
724,324.000000,64,46,0.666667
725,324.000000,64,50.2,0.666667
726,325.333333,64,43.1,0.666667
727,325.333333,64,53.6,0.666667
728,326.666667,64,40.0,0.666667
729,327.333333,64,52.6,0.666667
730,328.000000,64,46,0.666667
731,328.000000,64,53.6,0.666667
732,328.000000,64,47.8,0.666667
733,328.666667,64,50.3,0.666667
734,329.333333,64,50.6,0.666667
735,330.000000,64,43.0,0.666667
736,330.666667,64,48.8,0.666667
737,330.666667,64,43.1,0.666667
738,330.666667,64,43.4,0.666667
739,330.666667,64,45.5,0.666667
740,331.333333,64,45,0.666667
741,332.666667,64,50.2,0.666667
742,333.333333,64,44.0,0.666667
743,333.333333,64,47.5,0.666667
744,333.333333,64,40.0,0.666667
745,334.666667,64,52.6,0.666667
746,334.666667,64,41.0,0.666667
747,335.333333,64,47.6,0.666667
748,336.000000,64,43.4,0.666667
749,336.000000,64,46,0.666667
750,336.000000,64,51.2,0.666667
751,336.666667,64,49.0,0.666667
752,337.333333,64,48.2,0.666667
753,338.000000,64,47.8,0.666667
754,338.666667,64,46.4,0.666667
755,338.666667,64,47.9,0.666667
756,339.333333,64,43.1,0.666667
757,340.000000,64,41.0,0.666667
758,340.000000,64,43.0,0.666667
759,340.666667,64,50.0,0.666667
760,341.333333,64,50.0,0.666667
761,341.333333,64,45.5,0.666667
762,342.000000,64,50.6,0.666667
763,342.666667,64,45,0.666667
764,343.333333,64,46.1,0.666667
765,343.333333,64,45.4,0.666667
766,344.000000,64,48.8,0.666667
767,344.666667,64,45.5,0.666667
768,345.333333,64,43.0,0.666667
769,345.333333,64,45.8,0.666667
770,346.666667,64,40.0,0.666667
771,346.666667,64,41,0.666667
772,346.666667,64,48.8,0.666667
773,346.666667,64,51.2,0.666667
774,346.666667,64,49.0,0.666667
775,346.666667,64,44.5,0.666667
776,347.333333,64,48.5,0.666667
777,348.666667,64,52.6,0.666667
778,349.333333,64,45.5,0.666667
779,349.333333,64,50.2,0.666667
780,349.333333,64,48.8,0.666667
781,350.000000,64,47.5,0.666667
782,350.666667,64,47.6,0.666667
783,350.666667,64,46,0.666667
784,352.000000,64,51.2,0.666667
785,352.000000,64,47.9,0.666667
786,353.333333,64,47.5,0.666667
787,353.333333,64,40.0,0.666667
