,Start,Velocity,Note,Duration
797,472.0,64,45.0,0.666667
798,472.666667,64,38.9,0.333333
799,473.0,64,38.6,0.333333
800,473.333333,64,45.4,0.666667
801,474.0,64,41.0,0.666667
802,474.666667,64,46.4,0.333333
803,475.0,64,40.6,0.333333
804,475.333333,64,38.6,0.666667
805,476.0,64,40.7,0.666667
806,476.666667,64,43.0,0.333333
807,477.0,64,45.5,0.333333
808,477.333333,64,41.3,0.666667
809,478.0,64,45.8,0.666667
810,478.666667,64,36.2,0.66666700000004
811,480.0,64,46.4,0.666667
812,480.666667,64,41.0,0.666666
813,481.333333,64,38.6,0.666667
814,482.0,64,40.6,0.666667
815,482.666667,64,36.8,0.333333
816,483.0,64,43.0,0.333333
817,483.333333,64,44.5,0.666667
818,484.0,64,45.4,1.0
819,485.0,64,45.0,0.333333
820,485.333333,64,45.4,0.666667
821,486.0,64,46.0,0.666667
822,486.666667,64,43.0,1.333333
823,488.0,64,43.1,0.666667
824,488.666667,64,43.7,0.666666
825,489.333333,64,43.4,0.666667
826,490.0,64,43.0,0.666667
827,490.666667,64,45.5,0.333333
828,491.0,64,40.6,0.333333
829,491.333333,64,45.0,0.666667
830,492.0,64,41.6,0.666667
831,492.666667,64,45.4,0.333333
832,493.0,64,38.3,0.333333
833,493.333333,64,44.5,0.666667
834,494.0,64,38.6,0.666667
835,494.666667,64,43.0,0.666666
836,495.333333,64,47.6,0.666667
837,496.0,64,43.7,0.666667
838,496.666667,64,47.5,0.333333
839,497.0,64,45.0,0.333333
840,497.333333,64,38.3,0.666667
841,498.0,64,47.8,0.666667
842,498.666667,64,38.6,0.333333
843,499.0,64,38.2,0.333333
844,499.333333,64,38.9,0.666667
845,500.0,64,47.5,0.666667
846,500.666667,64,38.0,0.666666
847,501.333333,64,36.8,0.666667
848,502.0,64,38.6,0.666667
849,502.666667,64,45.0,0.333333
850,503.0,64,47.6,0.333333
851,503.333333,64,43.1,0.666667
852,504.0,64,46.0,0.666667
853,504.666667,64,36.5,0.333333
854,505.0,64,37.0,0.333333
855,505.333333,64,36.2,1.333334
856,506.666667,64,36.5,0.333333
857,507.0,64,47.8,1.0
858,508.0,64,47.9,0.666667
859,508.666667,64,38.2,0.333333
860,509.0,64,43.1,0.333333
861,509.333333,64,47.9,0.666667
862,510.0,64,43.0,0.666667
863,510.666667,64,45.5,0.333333
864,511.0,64,50.0,1.0
865,512.0,64,44.0,0.666667
866,513.0,64,38.6,0.333333
867,513.333333,64,47.9,0.666667
868,514.0,64,47.8,0.666667
869,514.666667,64,38.0,0.333333
870,515.0,64,45.4,0.333333
871,515.333333,64,41.3,0.666667
872,516.0,64,41.0,0.666667
873,516.666667,64,45.4,0.333333
874,517.0,64,45.5,1.000000
875,518.0,64,45.0,0.666667
876,518.666667,64,43.1,0.666666
877,519.333333,64,45.4,0.666667
878,520.0,64,46.4,1.0
879,521.0,64,48.5,0.333333
880,521.333333,64,43.1,0.666667
881,522.0,64,43.4,0.666667
882,522.666667,64,46.4,0.333333
883,523.0,64,40.6,0.333333
884,523.333333,64,36.5,0.666667
885,524.0,64,41.0,0.666667
886,524.666667,64,43.0,0.333333
887,525.0,64,47.5,0.333333
888,525.333333,64,48.8,0.666667
889,526.0,64,48.5,0.666667
890,526.666667,64,48.2,0.666666
891,527.333333,64,53.0,0.666667
892,528.0,64,47.9,0.666667
893,528.666667,64,50.9,0.666666
894,529.333333,64,45.5,0.666667
895,530.0,64,47.5,0.666667
896,530.666667,64,46.4,0.333333
897,531.0,64,50.2,0.333333
898,531.333333,64,46.1,0.666667
899,532.0,64,45.8,1.0
900,533.0,64,48.2,0.333333
901,533.333333,64,44.5,0.666667
902,534.0,64,41.0,0.666667
903,534.666667,64,40.4,0.333333
904,535.0,64,40.6,0.333333
905,535.333333,64,38.2,1.333334
906,536.666667,64,40.4,0.333333
907,537.0,64,45.0,0.333333
908,537.333333,64,46.0,0.666667
909,538.0,64,43.4,0.666667
910,538.666667,64,44.0,0.333333
911,539.0,64,47.8,1.0
912,540.0,64,46.4,0.666667
913,540.666667,64,47.8,0.666666
914,541.333333,64,46.4,0.666667
915,542.0,64,50.0,0.666667
916,542.666667,64,48.2,0.333333
917,543.0,64,43.4,0.333333
918,543.333333,64,45.4,0.666667
919,544.0,64,46.4,0.666667
920,544.666667,64,45.0,0.333333
921,545.0,64,50.9,1.0
922,546.0,64,50.6,0.666667
923,546.666667,64,56.0,0.333333
924,547.0,64,57.4,1.0
925,548.0,64,57.0,0.666667
926,548.666667,64,58.1,0.333333
927,549.0,64,53.0,1.0
928,550.0,64,47.5,0.666667
929,550.666667,64,53.3,0.333333
930,551.0,64,53.0,0.333333
931,551.333333,64,55.0,0.666667
932,552.0,64,56.0,0.666667
933,552.666667,64,55.7,0.333333
934,553.0,64,50.9,0.333333
935,553.333333,64,46.0,0.666667
936,554.0,64,48.5,0.666667
937,554.666667,64,43.4,0.333333
938,555.0,64,43.0,0.333333
939,555.333333,64,38.6,0.666667
940,556.0,64,45.0,0.666667
941,556.666667,64,40.6,0.333333
942,557.0,64,43.4,0.333333
943,557.333333,64,41.6,0.666667
944,558.0,64,41.3,0.666667
945,558.666667,64,41.0,0.6666669999999
946,560.0,64,41.0,0.666667
947,560.666667,64,38.6,0.333333
948,561.0,64,41.0,1.0
949,562.0,64,45.4,0.666667
950,562.666667,64,47.8,0.333333
951,563.0,64,38.2,1.0
952,564.0,64,44.0,1.0
953,565.0,64,38.6,0.333333
954,565.333333,64,46.4,0.666667
955,566.0,64,47.8,0.666667
956,566.666667,64,47.5,0.666666
957,567.333333,64,47.8,0.666667
958,568.0,64,39.2,0.666667
959,568.666667,64,41.0,0.666666
960,569.333333,64,41.3,0.666667
961,570.0,64,45.0,0.666667
962,570.666667,64,47.9,0.333333
963,571.0,64,52.6,0.333333
964,571.333333,64,57.0,0.666667
965,572.0,64,53.6,0.666667
966,572.666667,64,50.2,0.333333
967,573.0,64,53.0,0.333333
968,573.333333,64,48.8,0.666667
969,574.0,64,52.7,0.666667
970,574.666667,64,47.9,0.333333
971,575.0,64,50.2,0.333333
972,575.333333,64,45.5,0.666667
973,576.0,64,47.9,1.0
974,577.0,64,45.0,0.333333
975,577.333333,64,50.0,0.666667
976,578.0,64,52.6,0.666667
977,578.666667,64,58.4,0.333333
978,579.0,64,55.0,0.333333
979,579.333333,64,57.8,1.333334
980,580.666667,64,55.1,0.666666
981,581.333333,64,50.9,0.666667
982,582.0,64,50.2,0.666667
983,582.666667,64,46.1,0.666666
984,583.333333,64,43.0,0.666667
985,584.0,64,44.0,0.666667
986,584.666667,64,48.2,0.333333
987,585.0,64,48.5,1.000000
988,586.0,64,45.8,0.666667
989,586.666667,64,48.8,0.333333
990,587.0,64,45.4,0.333333
991,587.333333,64,40.4,0.666667
992,588.0,64,41.0,0.666667
993,588.666667,64,40.6,0.333333
994,589.0,64,36.2,0.333333
995,589.333333,64,39.2,0.666667
996,590.0,64,45.0,0.666667
997,590.666667,64,46.0,0.333333
998,591.0,64,48.5,1.0
999,592.0,64,45.5,1.0
1000,593.0,64,50.6,0.333333
1001,593.333333,64,47.5,0.666667
1002,594.0,64,43.0,0.666667
1003,594.666667,64,46.0,0.333333
1004,595.0,64,47.8,0.333333
1005,595.333333,64,45.8,0.666667
1006,596.0,64,45.5,0.666667
1007,596.666667,64,50.2,0.333333
1008,597.0,64,45.8,0.333333
1009,597.333333,64,43.4,0.666667
1010,598.0,64,45.0,1.0
1011,599.333333,64,45.4,0.666667
1012,600.0,64,44.0,1.0
1013,601.0,64,38.6,0.333333
1014,601.333333,64,43.1,0.666667
1015,602.0,64,45.5,0.666667
1016,602.666667,64,50.6,0.333333
1017,603.0,64,50.2,0.333333
1018,603.333333,64,44.5,0.666667
1019,604.0,64,50.3,0.666667
1020,604.666667,64,47.8,0.333333
1021,605.0,64,50.6,0.333333
1022,605.333333,64,46.4,0.666667
1023,606.0,64,41.0,0.666667
1024,606.666667,64,45.4,0.666666
1025,607.333333,64,47.9,0.666667
1026,608.0,64,45.5,0.666667
1027,608.666667,64,50.0,0.666666
1028,609.333333,64,45.0,0.666667
1029,610.0,64,45.5,0.666667
1030,610.666667,64,43.4,0.333333
1031,611.0,64,40.6,0.333333
1032,611.333333,64,38.6,0.666667
1033,612.0,64,38.3,1.0
1034,613.0,64,36.2,0.333333
1035,613.333333,64,38.2,0.666667
1036,614.0,64,47.9,1.0
1037,615.0,64,47.8,1.000000
1038,616.0,64,47.9,0.666667
1039,616.666667,64,44.5,0.333333
1040,617.0,64,45.0,0.333333
1041,617.333333,64,46.0,0.666667
1042,618.0,64,41.0,0.666667
1043,618.666667,64,36.8,0.333333
1044,619.0,64,43.0,1.0
1045,620.0,64,43.4,0.666667
1046,620.666667,64,45.4,0.666666
1047,621.333333,64,38.6,0.666667
1048,622.0,64,45.8,0.666667
1049,622.666667,64,46.1,0.666666
1050,623.333333,64,40.6,0.666667
1051,624.0,64,36.5,0.666667
1052,624.666667,64,45.0,0.333333
1053,625.0,64,44.5,0.333333
1054,625.333333,64,43.1,0.666667
1055,626.0,64,43.0,1.0
1056,627.0,64,45.4,1.0
1057,628.0,64,36.5,0.666667
1058,628.666667,64,47.6,0.333333
1059,629.0,64,43.4,0.333333
1060,629.333333,64,36.2,0.666667
1061,630.0,64,38.3,0.666667
1062,630.666667,64,38.6,0.333333
1063,631.0,64,43.1,0.333333
1064,631.333333,64,40.6,0.666667
1065,632.0,64,44.0,0.666667
1066,632.666667,64,38.6,0.333333
1067,633.0,64,41.0,0.333333
1068,633.333333,64,40.6,0.666667
1069,634.0,64,38.6,0.666667
1070,634.666667,64,40.7,0.333333
1071,635.0,64,47.8,0.333333
1072,635.333333,64,38.6,0.666667
1073,636.0,64,38.3,0.666667
1074,636.666667,64,47.9,0.333333
1075,637.0,64,41.0,0.333333
1076,637.333333,64,46.4,0.666667
1077,638.0,64,41.0,0.666667
1078,638.666667,64,41.3,0.6666669999999
1079,640.0,64,44.0,0.666667
1080,640.666667,64,41.0,0.333333
1081,641.0,64,40.4,1.0
1082,642.0,64,41.0,0.666667
1083,642.666667,64,44.0,0.333333
1084,643.0,64,43.0,0.333333
1085,643.333333,64,38.0,0.666667
1086,644.0,64,40.4,1.0
1087,645.333333,64,43.1,0.666667
1088,646.0,64,46.0,0.666667
1089,646.666667,64,45.0,0.666666
1090,647.333333,64,45.4,0.666667
1091,648.0,64,46.0,0.666667
1092,648.666667,64,45.8,0.666666
1093,649.333333,64,46.1,0.666667
1094,650.0,64,49.0,0.666667
1095,650.666667,64,43.1,0.333333
1096,651.0,64,45.4,0.333333
1097,651.333333,64,45.0,0.666667
1098,652.666667,64,47.8,0.333333
1099,653.0,64,48.2,0.333333
1100,653.333333,64,46.4,0.666667
1101,654.0,64,48.5,1.000000
1102,655.0,64,50.2,0.333333
1103,655.333333,64,47.6,0.666667
1104,656.0,64,47.8,0.666667
1105,656.666667,64,52.7,0.333333
1106,657.0,64,57.0,0.333333
1107,657.333333,64,50.3,0.666667
1108,658.0,64,50.2,0.666667
1109,658.666667,64,50.6,0.333333
1110,659.0,64,47.8,1.0
1111,660.0,64,48.8,0.666667
1112,660.666667,64,50.0,0.666666
1113,661.333333,64,48.8,0.666667
1114,662.0,64,50.6,0.666667
1115,662.666667,64,45.0,0.333333
1116,663.0,64,45.5,0.333333
1117,663.333333,64,40.6,0.666667
1118,664.0,64,46.4,0.666667
1119,664.666667,64,41.0,0.333333
1120,665.0,64,43.7,0.333333
1121,665.333333,64,41.3,0.666667
1122,666.0,64,45.8,0.666667
1123,666.666667,64,40.0,0.333333
1124,667.0,64,38.2,0.333333
1125,667.333333,64,36.5,0.666667
1126,668.0,64,46.4,0.666667
1127,668.666667,64,43.0,0.333333
1128,669.0,64,41.0,0.333333
1129,669.333333,64,44.0,0.666667
1130,670.0,64,41.0,0.666667
1131,670.666667,64,46.0,0.333333
1132,671.0,64,47.9,1.0
1133,672.0,64,51.2,1.0
1134,673.0,64,50.0,0.333333
1135,673.333333,64,49.0,0.666667
1136,674.0,64,45.4,0.666667
1137,674.666667,64,46.4,0.333333
1138,675.0,64,40.6,0.333333
1139,675.333333,64,45.5,0.666667
1140,676.0,64,45.8,0.666667
1141,676.666667,64,45.4,0.333333
1142,677.0,64,43.4,0.333333
1143,677.333333,64,45.5,0.666667
1144,678.0,64,45.0,0.666667
1145,678.666667,64,43.1,0.666666
1146,679.333333,64,47.8,0.666667
1147,680.0,64,45.0,1.0
1148,681.0,64,41.0,0.333333
1149,681.333333,64,36.2,0.666667
1150,682.0,64,43.4,0.666667
1151,682.666667,64,45.5,0.333333
1152,683.0,64,40.6,0.333333
1153,683.333333,64,47.5,0.666667
1154,684.0,64,39.2,0.666667
1155,684.666667,64,38.2,0.333333
1156,685.0,64,45.0,0.333333
1157,685.333333,64,39.2,0.666667
1158,686.0,64,38.3,0.666667
1159,686.666667,64,46.1,0.666666
1160,687.333333,64,41.0,0.666667
1161,688.0,64,36.8,0.666667
1162,688.666667,64,38.9,0.666666
1163,689.333333,64,45.5,0.666667
1164,690.0,64,40.6,0.666667
1165,690.666667,64,41.6,0.333333
1166,691.0,64,38.2,0.333333
1167,691.333333,64,40.7,0.666667
1168,692.0,64,41.0,1.0
1169,693.0,64,43.7,0.333333
1170,693.333333,64,40.0,0.666667
1171,694.0,64,41.0,0.666667
1172,694.666667,64,36.5,0.333333
1173,695.0,64,40.6,0.333333
1174,695.333333,64,45.4,0.666667
1175,696.0,64,41.6,1.0
1176,697.0,64,45.0,0.333333
1177,697.333333,64,40.6,0.666667
1178,698.0,64,38.6,0.666667
1179,698.666667,64,38.2,0.333333
1180,699.0,64,47.8,1.0
1181,700.0,64,44.0,0.666667
1182,700.666667,64,43.0,0.666666
1183,701.333333,64,46.0,0.666667
1184,702.0,64,40.7,0.666667
1185,702.666667,64,41.0,0.333333
1186,703.0,64,47.6,0.333333
1187,703.333333,64,47.8,0.666667
1188,704.0,64,47.9,0.666667
1189,704.666667,64,45.0,0.333333
1190,705.0,64,44.5,1.0
1191,706.0,64,40.6,0.666667
1192,706.666667,64,40.7,0.333333
1193,707.0,64,45.4,1.0
1194,708.0,64,45.0,0.666667
1195,708.666667,64,46.1,0.333333
1196,709.0,64,38.9,0.333333
1197,709.333333,64,43.7,0.666667
1198,710.0,64,45.4,0.666667
1199,710.666667,64,48.2,0.333333
1200,711.0,64,50.0,0.333333
1201,711.333333,64,50.2,0.666667
1202,712.0,64,48.5,0.666667
1203,712.666667,64,45.5,0.333333
1204,713.0,64,50.6,0.333333
1205,713.333333,64,47.9,0.666667
1206,714.0,64,53.0,0.666667
1207,714.666667,64,58.4,0.333333
1208,715.0,64,55.0,0.333333
1209,715.333333,64,50.6,0.666667
1210,716.0,64,53.3,0.666667
1211,716.666667,64,47.8,0.333333
1212,717.0,64,48.5,0.333333
1213,717.333333,64,44.0,0.666667
1214,718.0,64,47.9,0.666667
1215,718.666667,64,47.8,0.6666669999999
1216,720.0,64,47.5,0.666667
1217,720.666667,64,50.6,0.333333
1218,721.0,64,53.0,1.0
1219,722.0,64,50.6,0.666667
1220,722.666667,64,50.0,0.333333
1221,723.0,64,52.6,0.333333
1222,723.333333,64,57.0,0.666667
1223,724.0,64,58.0,1.0
1224,725.0,64,56.5,0.333333
1225,725.333333,64,59.6,0.666667
1226,726.0,64,57.4,0.666667
1227,726.666667,64,50.9,0.666666
1228,727.333333,64,45.4,1.333334
1229,728.666667,64,45.5,0.666666
1230,729.333333,64,45.4,0.666667
1231,730.0,64,43.0,0.666667
1232,730.666667,64,47.6,0.666666
1233,731.333333,64,45.0,0.666667
1234,732.0,64,45.5,0.666667
1235,732.666667,64,43.0,0.333333
1236,733.0,64,43.7,0.333333
1237,733.333333,64,44.0,0.666667
1238,734.0,64,43.4,0.666667
1239,734.666667,64,41.0,0.333333
1240,735.0,64,43.0,0.333333
1241,735.333333,64,45.5,1.333334
1242,736.666667,64,40.0,0.333333
1243,737.0,64,45.0,0.333333
1244,737.333333,64,50.9,0.666667
1245,738.0,64,52.6,0.666667
1246,738.666667,64,58.4,0.333333
1247,739.0,64,57.4,0.333333
1248,739.333333,64,50.3,0.666667
1249,740.0,64,48.5,0.666667
1250,740.666667,64,55.1,0.666666
1251,741.333333,64,58.4,0.666667
1252,742.0,64,55.0,0.666667
1253,742.666667,64,55.4,0.333333
1254,743.0,64,59.6,1.000000
1255,744.0,64,48.8,0.666667
1256,744.666667,64,52.7,0.333333
1257,745.0,64,59.5,0.333333
1258,745.333333,64,53.0,0.666667
1259,746.0,64,50.3,0.666667
1260,746.666667,64,52.0,0.333333
1261,747.0,64,47.8,0.333333
1262,747.333333,64,52.4,0.666667
1263,748.0,64,53.0,0.666667
1264,748.666667,64,47.8,0.333333
1265,749.0,64,50.9,0.333333
1266,749.333333,64,48.5,0.666667
1267,750.0,64,47.8,0.666667
1268,750.666667,64,46.0,0.333333
1269,751.0,64,50.0,1.0
1270,752.0,64,48.8,1.0
1271,753.0,64,50.6,0.333333
1272,753.333333,64,52.0,0.666667
1273,754.0,64,50.2,0.666667
1274,754.666667,64,51.2,0.333333
1275,755.0,64,55.1,0.333333
1276,755.333333,64,52.7,0.666667
1277,756.0,64,53.0,0.666667
1278,756.666667,64,52.6,0.333333
1279,757.0,64,48.5,0.333333
1280,757.333333,64,51.2,0.666667
1281,758.0,64,48.2,1.0
1282,759.333333,64,52.6,0.666667
1283,760.0,64,53.6,1.333333
1284,761.333333,64,52.6,0.666667
1285,762.0,64,57.5,1.0
1286,763.0,64,50.2,0.333333
1287,763.333333,64,44.5,0.666667
1288,764.0,64,47.9,0.666667
1289,764.666667,64,43.0,0.333333
1290,765.0,64,41.0,0.333333
1291,765.333333,64,44.0,0.666667
1292,766.0,64,45.5,0.666667
1293,766.666667,64,50.2,0.666666
1294,767.333333,64,47.9,0.666667
1295,768.0,64,44.0,0.666667
1296,768.666667,64,50.0,0.666666
1297,769.333333,64,45.0,0.666667
1298,770.0,64,45.4,0.666667
1299,770.666667,64,46.4,0.333333
1300,771.0,64,47.8,0.333333
1301,771.333333,64,47.9,0.666667
1302,772.0,64,48.2,1.0
1303,773.0,64,53.3,0.333333
1304,773.333333,64,48.8,0.666667
1305,774.0,64,53.0,1.0
1306,775.0,64,57.4,1.000000
1307,776.0,64,57.5,0.666667
1308,776.666667,64,50.6,0.333333
1309,777.0,64,57.0,0.333333
1310,777.333333,64,58.1,0.666667
1311,778.0,64,55.1,1.000000
1312,779.0,64,57.4,1.0
1313,780.0,64,58.4,0.666667
1314,780.666667,64,59.8,0.666666
1315,781.333333,64,57.8,0.666667
1316,782.0,64,53.0,0.666667
1317,782.666667,64,57.4,0.333333
1318,783.0,64,55.4,0.333333
1319,783.333333,64,55.0,0.666667
1320,784.0,64,58.4,0.666667
1321,784.666667,64,57.0,0.333333
1322,785.0,64,48.5,0.333333
1323,785.333333,64,48.2,0.666667
1324,786.0,64,50.2,0.666667
1325,786.666667,64,51.2,0.333333
1326,787.0,64,55.0,1.0
1327,788.0,64,48.8,0.666667
1328,788.666667,64,59.6,0.333333
1329,789.0,64,48.5,0.333333
1330,789.333333,64,57.5,0.666667
1331,790.0,64,55.0,0.666667
1332,790.666667,64,50.6,0.333333
1333,791.0,64,53.0,0.333333
1334,791.333333,64,52.6,0.666667
1335,792.0,64,48.8,0.666667
1336,792.666667,64,48.2,0.333333
1337,793.0,64,50.9,0.333333
1338,793.333333,64,47.8,0.666667
1339,794.0,64,45.5,0.666667
1340,794.666667,64,50.9,0.333333
1341,795.0,64,52.6,0.333333
1342,795.333333,64,50.6,0.666667
1343,796.0,64,45.8,0.666667
1344,796.666667,64,43.0,0.333333
1345,797.0,64,46.1,0.333333
1346,797.333333,64,45.5,0.666667
1347,798.0,64,45.8,0.666667
1348,798.666667,64,45.5,0.6666669999999
1349,800.0,64,44.5,0.666667
1350,800.666667,64,41.0,0.666666
1351,801.333333,64,38.6,0.666667
1352,802.0,64,40.4,0.666667
1353,802.666667,64,44.0,0.333333
1354,803.0,64,38.2,0.333333
1355,803.333333,64,41.0,0.666667
1356,804.0,64,44.0,1.0
1357,805.0,64,40.4,0.333333
1358,805.333333,64,44.0,0.666667
1359,806.0,64,46.0,0.666667
1360,806.666667,64,40.0,0.666666
1361,807.333333,64,47.8,0.666667
1362,808.0,64,46.4,0.666667
1363,808.666667,64,41.0,0.666666
1364,809.333333,64,40.7,0.666667
1365,810.0,64,41.0,0.666667
1366,810.666667,64,38.0,0.333333
1367,811.0,64,47.8,0.333333
1368,811.333333,64,45.0,0.666667
1369,812.0,64,46.4,0.666667
1370,812.666667,64,38.2,0.333333
1371,813.0,64,36.5,0.333333
1372,813.333333,64,36.8,0.666667
1373,814.0,64,36.2,0.666667
1374,814.666667,64,38.3,0.333333
1375,815.0,64,45.4,0.333333
1376,815.333333,64,47.6,0.666667
1377,816.0,64,46.4,0.666667
1378,816.666667,64,37.0,0.333333
1379,817.0,64,45.0,0.333333
1380,817.333333,64,36.2,0.666667
1381,818.0,64,40.6,0.666667
1382,818.666667,64,39.2,0.333333
1383,819.0,64,45.4,0.333333
1384,819.333333,64,36.2,0.666667
1385,820.0,64,44.0,0.666667
1386,820.666667,64,38.0,0.666666
1387,821.333333,64,47.6,0.666667
1388,822.0,64,43.0,0.666667
1389,822.666667,64,45.0,0.333333
1390,823.0,64,46.1,0.333333
1391,823.333333,64,43.0,0.666667
1392,824.0,64,41.0,0.666667
1393,824.666667,64,45.8,0.333333
1394,825.0,64,47.5,0.333333
1395,825.333333,64,45.5,0.666667
1396,826.0,64,41.3,0.666667
1397,826.666667,64,45.4,0.333333
1398,827.0,64,43.0,0.333333
1399,827.333333,64,36.5,0.666667
1400,828.0,64,41.0,0.666667
1401,828.666667,64,38.2,0.333333
1402,829.0,64,43.7,0.333333
1403,829.333333,64,41.6,0.666667
1404,830.0,64,46.0,1.000000
1405,831.0,64,48.5,1.0
1406,832.0,64,46.4,1.0
1407,833.0,64,50.6,0.333333
1408,833.333333,64,47.5,0.666667
1409,834.0,64,45.0,0.666667
1410,834.666667,64,39.2,0.333333
1411,835.0,64,40.6,0.333333
1412,835.333333,64,41.0,0.666667
1413,836.0,64,41.3,0.666667
1414,836.666667,64,40.6,0.333333
1415,837.0,64,41.3,0.333333
1416,837.333333,64,39.2,0.666667
1417,838.0,64,45.0,0.666667
1418,838.666667,64,43.4,0.666666
1419,839.333333,64,43.0,0.666667
1420,840.0,64,43.4,1.0
1421,841.0,64,38.6,0.333333
1422,841.333333,64,43.1,0.666667
1423,842.0,64,43.4,0.666667
1424,842.666667,64,48.2,0.333333
1425,843.0,64,45.4,1.0
1426,844.0,64,47.8,0.666667
1427,844.666667,64,45.4,0.666666
1428,845.333333,64,46.4,0.666667
1429,846.0,64,45.8,0.666667
1430,846.666667,64,47.8,0.666666
1431,847.333333,64,53.0,0.666667
1432,848.0,64,50.3,0.666667
1433,848.666667,64,50.9,0.666666
1434,849.333333,64,53.0,0.666667
1435,850.0,64,47.8,0.666667
1436,850.666667,64,44.0,0.333333
1437,851.0,64,47.8,0.333333
1438,851.333333,64,48.2,0.666667
1439,852.0,64,48.5,1.0
1440,853.0,64,53.0,0.333333
1441,853.333333,64,47.5,0.666667
1442,854.0,64,53.0,0.666667
1443,854.666667,64,52.4,0.333333
1444,855.0,64,47.8,1.000000
1445,856.0,64,47.9,0.666667
1446,856.666667,64,45.0,0.666666
1447,857.333333,64,46.0,0.666667
1448,858.0,64,48.5,0.666667
1449,858.666667,64,53.6,0.333333
1450,859.0,64,50.2,1.0
1451,860.0,64,48.8,0.666667
1452,860.666667,64,50.2,0.666666
1453,861.333333,64,53.599999999999994,0.666667
1454,862.0,64,57.8,0.666667
1455,862.666667,64,57.5,0.666666
1456,863.333333,64,55.0,0.666667
1457,864.0,64,56.0,0.666667
1458,864.666667,64,57.0,0.6666669999999
1459,866.0,64,52.6,0.666667
1460,866.666667,64,49.0,0.333333
1461,867.0,64,52.6,1.0
1462,868.0,64,57.4,0.666667
1463,868.666667,64,58.1,0.333333
1464,869.0,64,57.8,0.333333
1465,869.333333,64,58.0,0.666667
1466,870.0,64,59.5,0.666667
1467,870.666667,64,48.2,0.333333
1468,871.0,64,55.1,0.333333
1469,871.333333,64,55.0,0.666667
1470,872.0,64,58.4,0.666667
1471,872.666667,64,53.0,0.666666
1472,873.333333,64,57.5,0.666667
1473,874.0,64,58.1,0.666667
1474,874.666667,64,56.0,0.333333
1475,875.0,64,55.0,0.333333
1476,875.333333,64,50.6,0.666667
1477,876.0,64,56.0,0.666667
1478,876.666667,64,57.4,0.333333
1479,877.0,64,48.2,0.333333
1480,877.333333,64,48.8,0.666667
1481,878.0,64,50.6,0.666667
1482,878.666667,64,50.3,0.6666669999999
1483,880.0,64,50.6,1.0
1484,881.0,64,52.4,1.0
1485,882.0,64,53.0,0.666667
1486,882.666667,64,48.8,0.333333
1487,883.0,64,52.6,0.333333
1488,883.333333,64,52.0,0.666667
1489,884.0,64,51.2,1.0
1490,885.0,64,57.0,0.333333
1491,885.333333,64,58.0,1.333334
1492,886.666667,64,59.5,0.666666
1493,887.333333,64,52.599999999999994,0.666667
1494,888.0,64,51.2,0.666667
1495,888.666667,64,53.3,0.666666
1496,889.333333,64,53.0,0.666667
1497,890.0,64,57.400000000000006,0.666667
1498,890.666667,64,58.099999999999994,0.333333
1499,891.0,64,55.0,0.333333
1500,891.333333,64,57.0,0.666667
1501,892.0,64,58.0,0.666667
1502,892.666667,64,50.2,0.333333
1503,893.0,64,57.8,1.0
1504,894.0,64,57.5,0.666667
1505,894.666667,64,50.6,0.333333
1506,895.0,64,50.2,0.333333
1507,895.333333,64,57.5,0.666667
1508,896.0,64,56.0,0.666667
1509,896.666667,64,56.5,0.333333
1510,897.0,64,57.0,0.333333
1511,897.333333,64,50.0,0.666667
1512,898.0,64,59.8,0.666667
1513,898.666667,64,57.0,0.333333
1514,899.0,64,57.4,0.333333
1515,899.333333,64,48.5,0.666667
1516,900.0,64,52.599999999999994,0.666667
1517,900.666667,64,55.099999999999994,0.666666
1518,901.333333,64,56.0,0.666667
1519,902.0,64,55.099999999999994,0.666667
1520,902.666667,64,55.400000000000006,0.333333
1521,903.0,64,57.5,0.333333
1522,903.333333,64,57.400000000000006,0.666667
1523,904.0,64,58.400000000000006,0.666667
1524,904.666667,64,58.099999999999994,0.333333
1525,905.0,64,56.5,0.333333
1526,905.333333,64,57.8,0.666667
1527,906.0,64,50.3,0.666667
1528,906.666667,64,58.4,0.333333
1529,907.0,64,59.8,0.333333
1530,907.333333,64,52.400000000000006,0.666667
1531,908.0,64,53.0,0.666667
1532,908.666667,64,57.400000000000006,0.333333
1533,909.0,64,53.0,0.333333
1534,909.333333,64,56.0,0.666667
1535,910.0,64,57.400000000000006,0.666667
1536,910.666667,64,52.599999999999994,0.333333
1537,911.0,64,59.9,1.0
1538,912.0,64,57.5,1.0
1539,913.0,64,50.0,0.333333
1540,913.333333,64,57.0,1.333334
1541,914.666667,64,58.0,0.333333
1542,915.0,64,57.5,0.333333
1543,915.333333,64,48.5,0.666667
1544,916.0,64,48.2,0.666667
1545,916.666667,64,59.8,0.333333
1546,917.0,64,50.6,0.333333
1547,917.333333,64,55.400000000000006,0.666667
1548,918.0,64,57.0,1.0
1549,919.333333,64,52.599999999999994,0.666667
1550,920.0,64,51.2,1.0
1551,921.0,64,53.0,0.333333
1552,921.333333,64,50.2,0.666667
1553,922.0,64,57.5,1.0
1554,923.0,64,59.8,0.333333
1555,923.333333,64,53.0,0.666667
1556,924.0,64,55.7,0.666667
1557,924.666667,64,50.2,0.333333
1558,925.0,64,44.5,0.333333
1559,925.333333,64,48.8,0.666667
1560,926.0,64,43.7,0.666667
1561,926.666667,64,40.6,0.666666
