,Velocity,Note,Pitch,Start,Duration,Message,Time
2318,64,51.0,0.2,1368.0,1.0,note_on,0
2319,64,51.0,0.2,1368.0,1.0,note_off,480
2320,64,57.0,0.0,1370.0,1.0,note_on,0
2321,64,57.0,0.0,1370.0,1.0,note_off,480
2322,64,55.0,0.0,1371.0,1.0,note_on,0
2323,64,55.0,0.0,1371.0,1.0,note_off,480
2324,64,58.0,0.0,1372.0,1.0,note_on,0
2325,64,58.0,0.0,1372.0,1.0,note_off,480
2326,64,60.0,0.5,1373.0,1.0,note_on,0
2327,64,60.0,0.5,1373.0,1.0,note_off,480
2328,64,60.0,0.2,1374.0,1.0,note_on,0
2329,64,60.0,0.2,1374.0,1.0,note_off,480
2330,64,59.0,0.8,1375.0,1.0,note_on,0
2331,64,59.0,0.8,1375.0,1.0,note_off,480
2332,64,55.0,0.4,1376.0,1.0,note_on,0
2333,64,55.0,0.4,1376.0,1.0,note_off,480
2334,64,57.0,0.0,1377.0,1.0,note_on,0
2335,64,57.0,0.0,1377.0,1.0,note_off,480
2336,64,52.0,0.6,1379.0,1.0,note_on,0
2337,64,52.0,0.6,1379.0,1.0,note_off,480
2338,64,51.0,0.2,1380.0,1.0,note_on,0
2339,64,51.0,0.2,1380.0,1.0,note_off,480
2340,64,50.0,0.2,1382.0,1.0,note_on,0
2341,64,50.0,0.2,1382.0,1.0,note_off,480
2342,64,45.0,0.5,1383.0,2.0,note_on,0
2343,64,45.0,0.5,1383.0,2.0,note_off,960
2344,64,41.0,0.0,1385.0,1.0,note_on,0
2345,64,41.0,0.0,1385.0,1.0,note_off,480
2346,64,43.0,0.7,1386.0,1.0,note_on,0
2347,64,43.0,0.7,1386.0,1.0,note_off,480
2348,64,38.0,0.2,1387.0,1.0,note_on,0
2349,64,38.0,0.2,1387.0,1.0,note_off,480
2350,64,36.0,0.8,1388.0,1.0,note_on,0
2351,64,36.0,0.8,1388.0,1.0,note_off,480
2352,64,31.0,0.7,1389.0,1.0,note_on,0
2353,64,31.0,0.7,1389.0,1.0,note_off,480
2354,64,40.0,0.6,1390.0,1.0,note_on,0
2355,64,40.0,0.6,1390.0,1.0,note_off,480
2356,64,35.0,0.9,1391.0,1.0,note_on,0
2357,64,35.0,0.9,1391.0,1.0,note_off,480
2358,64,33.0,0.8,1392.0,1.0,note_on,0
2359,64,33.0,0.8,1392.0,1.0,note_off,480
2360,64,38.0,0.0,1393.0,1.0,note_on,0
2361,64,38.0,0.0,1393.0,1.0,note_off,480
2362,64,33.0,0.0,1394.0,1.0,note_on,0
2363,64,33.0,0.0,1394.0,1.0,note_off,480
2364,64,35.0,0.8,1395.0,1.0,note_on,0
2365,64,35.0,0.8,1395.0,1.0,note_off,480
2366,64,34.0,0.4,1396.0,1.0,note_on,0
2367,64,34.0,0.4,1396.0,1.0,note_off,480
2368,64,29.0,0.3,1397.0,1.0,note_on,0
2369,64,29.0,0.3,1397.0,1.0,note_off,480
2370,64,29.0,0.0,1398.0,1.0,note_on,0
2371,64,29.0,0.0,1398.0,1.0,note_off,480
2372,64,28.0,0.0,1400.0,1.0,note_on,0
2373,64,28.0,0.0,1400.0,1.0,note_off,480
2374,64,29.0,0.0,1401.0,1.0,note_on,0
2375,64,29.0,0.0,1401.0,1.0,note_off,480
2376,64,33.0,0.4,1403.0,1.0,note_on,0
2377,64,33.0,0.4,1403.0,1.0,note_off,480
2378,64,32.0,0.0,1404.0,1.0,note_on,0
2379,64,32.0,0.0,1404.0,1.0,note_off,480
2380,64,36.0,0.5,1405.0,1.0,note_on,0
2381,64,36.0,0.5,1405.0,1.0,note_off,480
2382,64,35.0,0.6,1406.0,1.0,note_on,0
2383,64,35.0,0.6,1406.0,1.0,note_off,480
2384,64,31.0,0.4,1408.0,1.0,note_on,0
2385,64,31.0,0.4,1408.0,1.0,note_off,480
2386,64,32.0,0.5,1410.0,1.0,note_on,0
2387,64,32.0,0.5,1410.0,1.0,note_off,480
2388,64,31.0,0.0,1411.0,1.0,note_on,0
2389,64,31.0,0.0,1411.0,1.0,note_off,480
2390,64,34.0,0.4,1412.0,1.0,note_on,0
2391,64,34.0,0.4,1412.0,1.0,note_off,480
2392,64,36.0,0.5,1413.0,1.0,note_on,0
2393,64,36.0,0.5,1413.0,1.0,note_off,480
2394,64,36.0,0.2,1414.0,1.0,note_on,0
2395,64,36.0,0.2,1414.0,1.0,note_off,480
2396,64,35.0,0.8,1415.0,1.0,note_on,0
2397,64,35.0,0.8,1415.0,1.0,note_off,480
2398,64,34.0,0.4,1416.0,1.0,note_on,0
2399,64,34.0,0.4,1416.0,1.0,note_off,480
2400,64,33.0,0.0,1417.0,1.0,note_on,0
2401,64,33.0,0.0,1417.0,1.0,note_off,480
2402,64,38.0,0.9,1418.0,1.0,note_on,0
2403,64,38.0,0.9,1418.0,1.0,note_off,480
2404,64,40.0,0.6,1419.0,1.0,note_on,0
2405,64,40.0,0.6,1419.0,1.0,note_off,480
2406,64,39.0,0.2,1420.0,1.0,note_on,0
2407,64,39.0,0.2,1420.0,1.0,note_off,480
2408,64,38.0,0.0,1422.0,1.0,note_on,0
2409,64,38.0,0.0,1422.0,1.0,note_off,480
2410,64,35.0,0.6,1423.0,1.0,note_on,0
2411,64,35.0,0.6,1423.0,1.0,note_off,480
2412,64,34.0,0.4,1424.0,1.0,note_on,0
2413,64,34.0,0.4,1424.0,1.0,note_off,480
2414,64,32.0,0.5,1425.0,1.0,note_on,0
2415,64,32.0,0.5,1425.0,1.0,note_off,480
2416,64,38.0,0.6,1426.0,1.0,note_on,0
2417,64,38.0,0.6,1426.0,1.0,note_off,480
2418,64,38.0,0.2,1427.0,1.0,note_on,0
2419,64,38.0,0.2,1427.0,1.0,note_off,480
2420,64,39.0,0.2,1428.0,1.0,note_on,0
2421,64,39.0,0.2,1428.0,1.0,note_off,480
2422,64,43.0,0.7,1429.0,1.0,note_on,0
2423,64,43.0,0.7,1429.0,1.0,note_off,480
2424,64,43.0,0.0,1430.0,1.0,note_on,0
2425,64,43.0,0.0,1430.0,1.0,note_off,480
2426,64,38.0,0.0,1431.0,1.0,note_on,0
2427,64,38.0,0.0,1431.0,1.0,note_off,480
2428,64,38.0,0.2,1432.0,1.0,note_on,0
2429,64,38.0,0.2,1432.0,1.0,note_off,480
2430,64,38.0,0.6,1433.0,1.0,note_on,0
2431,64,38.0,0.6,1433.0,1.0,note_off,480
2432,64,36.0,0.5,1434.0,1.0,note_on,0
2433,64,36.0,0.5,1434.0,1.0,note_off,480
2434,64,35.0,0.8,1435.0,1.0,note_on,0
2435,64,35.0,0.8,1435.0,1.0,note_off,480
2436,64,36.0,0.2,1436.0,1.0,note_on,0
2437,64,36.0,0.2,1436.0,1.0,note_off,480
2438,64,41.0,0.3,1437.0,1.0,note_on,0
2439,64,41.0,0.3,1437.0,1.0,note_off,480
2440,64,41.0,0.0,1438.0,1.0,note_on,0
2441,64,41.0,0.0,1438.0,1.0,note_off,480
2442,64,40.0,0.0,1440.0,1.0,note_on,0
2443,64,40.0,0.0,1440.0,1.0,note_off,480
2444,64,41.0,0.0,1441.0,2.0,note_on,0
2445,64,41.0,0.0,1441.0,2.0,note_off,960
2446,64,38.0,0.2,1443.0,1.0,note_on,0
2447,64,38.0,0.2,1443.0,1.0,note_off,480
2448,64,38.0,0.6,1444.0,1.0,note_on,0
2449,64,38.0,0.6,1444.0,1.0,note_off,480
2450,64,40.0,0.6,1446.0,1.0,note_on,0
2451,64,40.0,0.6,1446.0,1.0,note_off,480
2452,64,36.0,0.8,1448.0,1.0,note_on,0
2453,64,36.0,0.8,1448.0,1.0,note_off,480
2454,64,32.0,0.5,1450.0,1.0,note_on,0
2455,64,32.0,0.5,1450.0,1.0,note_off,480
2456,64,35.0,0.8,1451.0,1.0,note_on,0
2457,64,35.0,0.8,1451.0,1.0,note_off,480
2458,64,34.0,0.0,1452.0,1.0,note_on,0
2459,64,34.0,0.0,1452.0,1.0,note_off,480
2460,64,36.0,0.5,1453.0,1.0,note_on,0
2461,64,36.0,0.5,1453.0,1.0,note_off,480
2462,64,36.0,0.2,1454.0,1.0,note_on,0
2463,64,36.0,0.2,1454.0,1.0,note_off,480
2464,64,38.0,0.2,1455.0,1.0,note_on,0
2465,64,38.0,0.2,1455.0,1.0,note_off,480
2466,64,36.0,0.2,1456.0,1.0,note_on,0
2467,64,36.0,0.2,1456.0,1.0,note_off,480
2468,64,33.0,0.0,1457.0,1.0,note_on,0
2469,64,33.0,0.0,1457.0,1.0,note_off,480
2470,64,33.0,0.4,1459.0,1.0,note_on,0
2471,64,33.0,0.4,1459.0,1.0,note_off,480
2472,64,31.0,0.0,1460.0,1.0,note_on,0
2473,64,31.0,0.0,1460.0,1.0,note_off,480
2474,64,31.0,0.0,1462.0,1.0,note_on,0
2475,64,31.0,0.0,1462.0,1.0,note_off,480
2476,64,35.0,0.6,1463.0,1.0,note_on,0
2477,64,35.0,0.6,1463.0,1.0,note_off,480
2478,64,34.0,0.0,1464.0,1.0,note_on,0
2479,64,34.0,0.0,1464.0,1.0,note_off,480
2480,64,33.0,0.8,1465.0,1.0,note_on,0
2481,64,33.0,0.8,1465.0,1.0,note_off,480
2482,64,31.0,0.7,1466.0,1.0,note_on,0
2483,64,31.0,0.7,1466.0,1.0,note_off,480
2484,64,31.0,0.0,1467.0,1.0,note_on,0
2485,64,31.0,0.0,1467.0,1.0,note_off,480
2486,64,31.0,0.4,1468.0,1.0,note_on,0
2487,64,31.0,0.4,1468.0,1.0,note_off,480
2488,64,31.0,0.7,1469.0,1.0,note_on,0
2489,64,31.0,0.7,1469.0,1.0,note_off,480
2490,64,31.0,0.0,1470.0,1.0,note_on,0
2491,64,31.0,0.0,1470.0,1.0,note_off,480
2492,64,38.0,0.0,1471.0,2.0,note_on,0
2493,64,38.0,0.0,1471.0,2.0,note_off,960
2494,64,38.0,0.6,1473.0,1.0,note_on,0
2495,64,38.0,0.6,1473.0,1.0,note_off,480
2496,64,33.0,0.0,1474.0,1.0,note_on,0
2497,64,33.0,0.0,1474.0,1.0,note_off,480
2498,64,40.0,0.6,1475.0,1.0,note_on,0
2499,64,40.0,0.6,1475.0,1.0,note_off,480
2500,64,44.0,0.0,1476.0,1.0,note_on,0
2501,64,44.0,0.0,1476.0,1.0,note_off,480
2502,64,41.0,0.3,1477.0,1.0,note_on,0
2503,64,41.0,0.3,1477.0,1.0,note_off,480
2504,64,41.0,0.0,1478.0,1.0,note_on,0
2505,64,41.0,0.0,1478.0,1.0,note_off,480
2506,64,43.0,0.0,1480.0,1.0,note_on,0
2507,64,43.0,0.0,1480.0,1.0,note_off,480
2508,64,48.0,0.5,1481.0,1.0,note_on,0
2509,64,48.0,0.5,1481.0,1.0,note_off,480
2510,64,43.0,0.0,1483.0,2.0,note_on,0
2511,64,43.0,0.0,1483.0,2.0,note_off,960
2512,64,45.0,0.0,1485.0,1.0,note_on,0
2513,64,45.0,0.0,1485.0,1.0,note_off,480
2514,64,46.0,0.0,1486.0,1.0,note_on,0
2515,64,46.0,0.0,1486.0,1.0,note_off,480
2516,64,47.0,0.9,1488.0,1.0,note_on,0
2517,64,47.0,0.9,1488.0,1.0,note_off,480
2518,64,47.0,0.5,1490.0,1.0,note_on,0
2519,64,47.0,0.5,1490.0,1.0,note_off,480
2520,64,52.0,0.6,1491.0,1.0,note_on,0
2521,64,52.0,0.6,1491.0,1.0,note_off,480
2522,64,53.0,0.6,1492.0,1.0,note_on,0
2523,64,53.0,0.6,1492.0,1.0,note_off,480
2524,64,48.0,0.2,1493.0,1.0,note_on,0
2525,64,48.0,0.2,1493.0,1.0,note_off,480
2526,64,47.0,0.9,1494.0,1.0,note_on,0
2527,64,47.0,0.9,1494.0,1.0,note_off,480
2528,64,52.0,0.6,1495.0,2.0,note_on,0
2529,64,52.0,0.6,1495.0,2.0,note_off,960
2530,64,57.0,0.0,1497.0,1.0,note_on,0
2531,64,57.0,0.0,1497.0,1.0,note_off,480
2532,64,62.0,0.9,1498.0,1.0,note_on,0
2533,64,62.0,0.9,1498.0,1.0,note_off,480
2534,64,62.0,0.2,1499.0,1.0,note_on,0
2535,64,62.0,0.2,1499.0,1.0,note_off,480
2536,64,59.0,0.8,1500.0,1.0,note_on,0
2537,64,59.0,0.8,1500.0,1.0,note_off,480
2538,64,62.0,0.0,1502.0,1.0,note_on,0
2539,64,62.0,0.0,1502.0,1.0,note_off,480
2540,64,55.0,0.4,1503.0,1.0,note_on,0
2541,64,55.0,0.4,1503.0,1.0,note_off,480
2542,64,59.0,0.6,1504.0,1.0,note_on,0
2543,64,59.0,0.6,1504.0,1.0,note_off,480
2544,64,61.0,0.0,1505.0,1.0,note_on,0
2545,64,61.0,0.0,1505.0,1.0,note_off,480
2546,64,62.0,0.6,1506.0,1.0,note_on,0
2547,64,62.0,0.6,1506.0,1.0,note_off,480
2548,64,59.0,0.8,1507.0,1.0,note_on,0
2549,64,59.0,0.8,1507.0,1.0,note_off,480
2550,64,58.0,0.4,1508.0,1.0,note_on,0
2551,64,58.0,0.4,1508.0,1.0,note_off,480
2552,64,55.0,0.4,1509.0,1.0,note_on,0
2553,64,55.0,0.4,1509.0,1.0,note_off,480
2554,64,55.0,0.1,1510.0,1.0,note_on,0
2555,64,55.0,0.1,1510.0,1.0,note_off,480
2556,64,53.0,0.0,1511.0,1.0,note_on,0
2557,64,53.0,0.0,1511.0,1.0,note_off,480
2558,64,58.0,0.4,1512.0,1.0,note_on,0
2559,64,58.0,0.4,1512.0,1.0,note_off,480
2560,64,62.0,0.9,1513.0,1.0,note_on,0
2561,64,62.0,0.9,1513.0,1.0,note_off,480
2562,64,60.0,0.5,1514.0,1.0,note_on,0
2563,64,60.0,0.5,1514.0,1.0,note_off,480
2564,64,57.0,0.4,1515.0,1.0,note_on,0
2565,64,57.0,0.4,1515.0,1.0,note_off,480
2566,64,60.0,0.2,1516.0,1.0,note_on,0
2567,64,60.0,0.2,1516.0,1.0,note_off,480
2568,64,53.0,0.0,1517.0,1.0,note_on,0
2569,64,53.0,0.0,1517.0,1.0,note_off,480
2570,64,52.0,0.7,1518.0,1.0,note_on,0
2571,64,52.0,0.7,1518.0,1.0,note_off,480
2572,64,51.0,0.2,1520.0,1.0,note_on,0
2573,64,51.0,0.2,1520.0,1.0,note_off,480
2574,64,53.0,0.0,1521.0,1.0,note_on,0
2575,64,53.0,0.0,1521.0,1.0,note_off,480
2576,64,48.0,0.5,1522.0,1.0,note_on,0
2577,64,48.0,0.5,1522.0,1.0,note_off,480
2578,64,52.0,0.6,1523.0,1.0,note_on,0
2579,64,52.0,0.6,1523.0,1.0,note_off,480
2580,64,48.0,0.8,1524.0,1.0,note_on,0
2581,64,48.0,0.8,1524.0,1.0,note_off,480
2582,64,47.0,0.5,1525.0,1.0,note_on,0
2583,64,47.0,0.5,1525.0,1.0,note_off,480
2584,64,46.0,0.0,1526.0,1.0,note_on,0
2585,64,46.0,0.0,1526.0,1.0,note_off,480
2586,64,47.0,0.9,1528.0,1.0,note_on,0
2587,64,47.0,0.9,1528.0,1.0,note_off,480
2588,64,53.0,0.0,1530.0,1.0,note_on,0
2589,64,53.0,0.0,1530.0,1.0,note_off,480
2590,64,50.0,0.2,1531.0,1.0,note_on,0
2591,64,50.0,0.2,1531.0,1.0,note_off,480
2592,64,51.0,0.2,1532.0,1.0,note_on,0
2593,64,51.0,0.2,1532.0,1.0,note_off,480
2594,64,48.0,0.2,1533.0,1.0,note_on,0
2595,64,48.0,0.2,1533.0,1.0,note_off,480
2596,64,48.0,0.5,1534.0,1.0,note_on,0
2597,64,48.0,0.5,1534.0,1.0,note_off,480
2598,64,43.0,0.0,1535.0,1.0,note_on,0
2599,64,43.0,0.0,1535.0,1.0,note_off,480
2600,64,44.0,0.0,1536.0,1.0,note_on,0
2601,64,44.0,0.0,1536.0,1.0,note_off,480
2602,64,45.0,0.0,1537.0,1.0,note_on,0
2603,64,45.0,0.0,1537.0,1.0,note_off,480
2604,64,47.0,0.8,1539.0,1.0,note_on,0
2605,64,47.0,0.8,1539.0,1.0,note_off,480
2606,64,47.0,0.9,1540.0,1.0,note_on,0
2607,64,47.0,0.9,1540.0,1.0,note_off,480
2608,64,47.0,0.8,1542.0,1.0,note_on,0
2609,64,47.0,0.8,1542.0,1.0,note_off,480
2610,64,46.0,0.1,1543.0,1.0,note_on,0
2611,64,46.0,0.1,1543.0,1.0,note_off,480
2612,64,50.0,0.0,1544.0,1.0,note_on,0
2613,64,50.0,0.0,1544.0,1.0,note_off,480
2614,64,47.0,0.5,1545.0,1.0,note_on,0
2615,64,47.0,0.5,1545.0,1.0,note_off,480
2616,64,53.0,0.3,1546.0,1.0,note_on,0
2617,64,53.0,0.3,1546.0,1.0,note_off,480
2618,64,57.0,0.4,1547.0,1.0,note_on,0
2619,64,57.0,0.4,1547.0,1.0,note_off,480
2620,64,56.0,0.0,1548.0,1.0,note_on,0
2621,64,56.0,0.0,1548.0,1.0,note_off,480
2622,64,53.0,0.0,1549.0,1.0,note_on,0
2623,64,53.0,0.0,1549.0,1.0,note_off,480
2624,64,57.0,0.4,1550.0,1.0,note_on,0
2625,64,57.0,0.4,1550.0,1.0,note_off,480
2626,64,60.0,0.5,1551.0,1.0,note_on,0
2627,64,60.0,0.5,1551.0,1.0,note_off,480
2628,64,60.0,0.8,1552.0,1.0,note_on,0
2629,64,60.0,0.8,1552.0,1.0,note_off,480
2630,64,62.0,0.6,1553.0,1.0,note_on,0
2631,64,62.0,0.6,1553.0,1.0,note_off,480
2632,64,57.0,0.0,1554.0,1.0,note_on,0
2633,64,57.0,0.0,1554.0,1.0,note_off,480
2634,64,55.0,0.0,1555.0,1.0,note_on,0
2635,64,55.0,0.0,1555.0,1.0,note_off,480
2636,64,55.0,0.1,1556.0,1.0,note_on,0
2637,64,55.0,0.1,1556.0,1.0,note_off,480
2638,64,55.0,0.4,1557.0,1.0,note_on,0
2639,64,55.0,0.4,1557.0,1.0,note_off,480
2640,64,55.0,0.7,1558.0,1.0,note_on,0
2641,64,55.0,0.7,1558.0,1.0,note_off,480
2642,64,55.0,0.0,1560.0,1.0,note_on,0
2643,64,55.0,0.0,1560.0,1.0,note_off,480
2644,64,50.0,0.6,1561.0,1.0,note_on,0
2645,64,50.0,0.6,1561.0,1.0,note_off,480
2646,64,50.0,0.2,1563.0,1.0,note_on,0
2647,64,50.0,0.2,1563.0,1.0,note_off,480
2648,64,50.0,0.6,1564.0,1.0,note_on,0
2649,64,50.0,0.6,1564.0,1.0,note_off,480
2650,64,50.0,0.9,1565.0,1.0,note_on,0
2651,64,50.0,0.9,1565.0,1.0,note_off,480
2652,64,46.0,0.0,1566.0,1.0,note_on,0
2653,64,46.0,0.0,1566.0,1.0,note_off,480
2654,64,46.0,0.4,1568.0,1.0,note_on,0
2655,64,46.0,0.4,1568.0,1.0,note_off,480
2656,64,48.0,0.5,1570.0,1.0,note_on,0
2657,64,48.0,0.5,1570.0,1.0,note_off,480
2658,64,52.0,0.6,1571.0,1.0,note_on,0
2659,64,52.0,0.6,1571.0,1.0,note_off,480
2660,64,53.0,0.6,1572.0,1.0,note_on,0
2661,64,53.0,0.6,1572.0,1.0,note_off,480
2662,64,48.0,0.2,1573.0,1.0,note_on,0
2663,64,48.0,0.2,1573.0,1.0,note_off,480
2664,64,48.0,0.5,1574.0,1.0,note_on,0
2665,64,48.0,0.5,1574.0,1.0,note_off,480
2666,64,45.0,0.4,1575.0,1.0,note_on,0
2667,64,45.0,0.4,1575.0,1.0,note_off,480
2668,64,47.0,0.6,1576.0,1.0,note_on,0
2669,64,47.0,0.6,1576.0,1.0,note_off,480
2670,64,45.0,0.0,1577.0,1.0,note_on,0
2671,64,45.0,0.0,1577.0,1.0,note_off,480
2672,64,48.0,0.5,1578.0,1.0,note_on,0
2673,64,48.0,0.5,1578.0,1.0,note_off,480
2674,64,43.0,0.0,1579.0,1.0,note_on,0
2675,64,43.0,0.0,1579.0,1.0,note_off,480
2676,64,47.0,0.8,1580.0,1.0,note_on,0
2677,64,47.0,0.8,1580.0,1.0,note_off,480
2678,64,50.0,0.9,1582.0,1.0,note_on,0
2679,64,50.0,0.9,1582.0,1.0,note_off,480
2680,64,45.0,0.5,1583.0,1.0,note_on,0
2681,64,45.0,0.5,1583.0,1.0,note_off,480
2682,64,46.0,0.4,1584.0,1.0,note_on,0
2683,64,46.0,0.4,1584.0,1.0,note_off,480
2684,64,44.0,0.5,1585.0,1.0,note_on,0
2685,64,44.0,0.5,1585.0,1.0,note_off,480
2686,64,38.0,0.9,1586.0,1.0,note_on,0
2687,64,38.0,0.9,1586.0,1.0,note_off,480
2688,64,33.0,0.4,1587.0,1.0,note_on,0
2689,64,33.0,0.4,1587.0,1.0,note_off,480
2690,64,33.0,0.5,1588.0,1.0,note_on,0
2691,64,33.0,0.5,1588.0,1.0,note_off,480
2692,64,29.0,0.0,1589.0,1.0,note_on,0
2693,64,29.0,0.0,1589.0,1.0,note_off,480
2694,64,38.0,0.3,1590.0,1.0,note_on,0
2695,64,38.0,0.3,1590.0,1.0,note_off,480
2696,64,43.0,0.1,1591.0,1.0,note_on,0
2697,64,43.0,0.1,1591.0,1.0,note_off,480
2698,64,45.0,0.8,1592.0,1.0,note_on,0
2699,64,45.0,0.8,1592.0,1.0,note_off,480
2700,64,41.0,0.0,1593.0,1.0,note_on,0
2701,64,41.0,0.0,1593.0,1.0,note_off,480
2702,64,46.0,0.1,1594.0,1.0,note_on,0
2703,64,46.0,0.1,1594.0,1.0,note_off,480
2704,64,47.0,0.8,1595.0,1.0,note_on,0
2705,64,47.0,0.8,1595.0,1.0,note_off,480
2706,64,46.0,0.4,1596.0,1.0,note_on,0
2707,64,46.0,0.4,1596.0,1.0,note_off,480
2708,64,43.0,0.4,1597.0,1.0,note_on,0
2709,64,43.0,0.4,1597.0,1.0,note_off,480
2710,64,43.0,0.7,1598.0,1.0,note_on,0
2711,64,43.0,0.7,1598.0,1.0,note_off,480
